    2       1.386075721585e-10       4.197052383752e-15       3.530500638158e-13       0.000000000000e+00       8.365445522481e-09       4.596688263534e-10      -1.846890145438e-12 
    3       1.312524716917e-10       5.380824339238e-15       3.973919941437e-13       0.000000000000e+00       5.157316146178e-09       3.268975528173e-10      -1.399434397709e-12 
    4       1.243434851399e-10       4.655213700388e-15       3.722049608821e-13       0.000000000000e+00       3.592135091243e-09       2.481377015422e-10      -9.165548945763e-13 
    5       1.192266034643e-10       3.106952071436e-15       3.175019032874e-13       0.000000000000e+00       2.686289606312e-09       1.964019905638e-10      -5.099022742731e-13 
    6       1.157875997218e-10       1.739012103399e-15       2.562225815111e-13       0.000000000000e+00       2.102097569470e-09       1.600753453526e-10      -2.103417507638e-13 
    7       1.136228305534e-10       9.409215483630e-16       2.016894268851e-13       0.000000000000e+00       1.698717288391e-09       1.333658710504e-10      -1.939656566218e-14 
    8       1.124556548962e-10       6.072559703525e-16       1.597860796529e-13       0.000000000000e+00       1.406061863611e-09       1.130770303748e-10       7.789729917443e-14 
    9       1.120348368028e-10       4.873017171713e-16       1.318628733396e-13       0.000000000000e+00       1.185483627091e-09       9.731263775940e-11       1.049600800660e-13 
   10       1.121254225087e-10       4.162392266729e-16       1.166297047615e-13       0.000000000000e+00       1.014237485396e-09       8.480796288827e-11       8.774805635192e-14 
   11       1.126724676141e-10       3.523410104214e-16       1.114276437992e-13       0.000000000000e+00       8.562092209402e-10       7.501441149577e-11       5.049044330968e-14 
   12       1.135173169891e-10       3.106459438471e-16       1.131788922777e-13       0.000000000000e+00       7.488284475533e-10       6.638089479742e-11       1.077545972573e-14 
   13       1.146118790155e-10       3.015813277614e-16       1.191748036600e-13       0.000000000000e+00       6.605936340431e-10       5.936068901076e-11      -1.931819433725e-14 
   14       1.159086253961e-10       3.170259347866e-16       1.273667681663e-13       0.000000000000e+00       5.871163774350e-10       5.324707080914e-11      -3.557558252735e-14 
   15       1.173923795060e-10       3.455494704119e-16       1.364395304912e-13       0.000000000000e+00       5.252137264618e-10       4.809934952569e-11      -3.824277165744e-14 
   16       1.189815628377e-10       3.851093740196e-16       1.457157013728e-13       0.000000000000e+00       4.725382983596e-10       4.365532600649e-11      -3.134753071387e-14 
   17       1.207108480557e-10       4.415708756540e-16       1.549647391455e-13       0.000000000000e+00       4.273156771931e-10       3.977194195688e-11      -2.014610002040e-14 
   18       1.225112695250e-10       5.204416272217e-16       1.644441559471e-13       0.000000000000e+00       3.880354874768e-10       3.638380387615e-11      -9.570016849824e-15 
   19       1.243932039229e-10       6.220545099235e-16       1.743744875638e-13       0.000000000000e+00       3.540826966460e-10       3.344261292884e-11      -2.229280880162e-15 
   20       1.263516009168e-10       7.444018035094e-16       1.848933796546e-13       0.000000000000e+00       3.241581429823e-10       3.082864368780e-11       1.855578303996e-16 
   21       1.283871143806e-10       8.869713217872e-16       1.959499171683e-13       0.000000000000e+00       2.977975430090e-10       2.849488892753e-11      -1.711209502399e-15 
   22       1.304718916566e-10       1.049439978002e-15       2.073527683019e-13       0.000000000000e+00       2.743755115103e-10       2.638413473905e-11      -6.107506231132e-15 
   23       1.326110996206e-10       1.232089784447e-15       2.187673857307e-13       0.000000000000e+00       2.535739800243e-10       2.448898633842e-11      -1.122022633829e-14 
   24       1.347991514866e-10       1.435207145881e-15       2.297713576625e-13       0.000000000000e+00       2.349161859136e-10       2.279383435653e-11      -1.516150260031e-14 
   25       1.370373440219e-10       1.658983322920e-15       2.400741754787e-13       0.000000000000e+00       2.181853417632e-10       2.127703790825e-11      -1.709392336900e-14 
   26       1.393133022245e-10       1.903826394634e-15       2.494284774387e-13       0.000000000000e+00       2.030812228362e-10       1.990030734477e-11      -1.669112226232e-14 
   27       1.416217690784e-10       2.171936822715e-15       2.577148778115e-13       0.000000000000e+00       1.894245706146e-10       1.864619773168e-11      -1.459972352779e-14 
   28       1.439510564867e-10       2.466046468772e-15       2.648860145419e-13       0.000000000000e+00       1.769819145570e-10       1.749587966963e-11      -1.186572939281e-14 
   29       1.463104604434e-10       2.787699429075e-15       2.710132901451e-13       0.000000000000e+00       1.656909171860e-10       1.644743375041e-11      -9.175107099965e-15 
   30       1.487045850939e-10       3.138045065673e-15       2.762462479727e-13       0.000000000000e+00       1.554316040362e-10       1.549483134485e-11      -7.222943336763e-15 
   31       1.511275176834e-10       3.518197628558e-15       2.807362194760e-13       0.000000000000e+00       1.459962820868e-10       1.462305422305e-11      -6.647757098634e-15 
   32       1.535822319416e-10       3.929351718555e-15       2.844216891548e-13       0.000000000000e+00       1.373369993712e-10       1.382329157401e-11      -7.247531591506e-15 
   33       1.560657471639e-10       4.372701377999e-15       2.871612045710e-13       0.000000000000e+00       1.293932024397e-10       1.308163049375e-11      -8.455802896230e-15 
   34       1.585681285074e-10       4.849352258163e-15       2.887972490196e-13       0.000000000000e+00       1.220545721628e-10       1.238075307775e-11      -9.645178077886e-15 
   35       1.610915081095e-10       5.360135395647e-15       2.891934144959e-13       0.000000000000e+00       1.152840562351e-10       1.172279533685e-11      -1.052609164830e-14 
   36       1.636359626972e-10       5.905714326050e-15       2.882077805319e-13       0.000000000000e+00       1.090278612241e-10       1.111370742867e-11      -1.087884785427e-14 
   37       1.661972970296e-10       6.486724695201e-15       2.857112978249e-13       0.000000000000e+00       1.032051883342e-10       1.055636057957e-11      -1.052990317663e-14 
   38       1.687796873544e-10       7.104117711963e-15       2.816885032850e-13       0.000000000000e+00       9.780130734837e-11       1.004855138685e-11      -9.638608877689e-15 
   39       1.713860542950e-10       7.758923494710e-15       2.761708495116e-13       0.000000000000e+00       9.279935455673e-11       9.583790467660e-12      -8.509223319028e-15 
   40       1.740139429680e-10       8.452157870786e-15       2.692114266151e-13       0.000000000000e+00       8.815201221337e-11       9.151402574091e-12      -7.520319087551e-15 
   41       1.766582873544e-10       9.184769991935e-15       2.608626014257e-13       0.000000000000e+00       8.379805600054e-11       8.739774408811e-12      -7.025481301147e-15 
   42       1.793221673808e-10       9.957467082059e-15       2.510970271030e-13       0.000000000000e+00       7.972486660515e-11       8.348184204038e-12      -7.004997687146e-15 
   43       1.820085862258e-10       1.077083095091e-14       2.398631274072e-13       0.000000000000e+00       7.592179328016e-11       7.978252740112e-12      -7.308852453954e-15 
   44       1.847170945167e-10       1.162535999908e-14       2.271062399896e-13       0.000000000000e+00       7.236139068671e-11       7.630598465422e-12      -7.748718089042e-15 
   45       1.874454241250e-10       1.252151428630e-14       2.127706443567e-13       0.000000000000e+00       6.900925997280e-11       7.304977276549e-12      -8.139735407430e-15 
   46       1.901957866448e-10       1.345987750860e-14       1.968071201826e-13       0.000000000000e+00       6.586023305729e-11       7.000969015427e-12      -8.446325643077e-15 
   47       1.929698698677e-10       1.444103571827e-14       1.791671062116e-13       0.000000000000e+00       6.291073028816e-11       6.717339332596e-12      -8.675944592176e-15 
