# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  370       2.835221144702e-10       2.818741216554e-12       7.736497141474e-12       5.160080673371e-15       2.050764895253e-13       3.063969114380e-14       2.237961346220e-15 
  371       2.811455699829e-10       2.831244566856e-12       7.482395529345e-12       5.175193584064e-15       2.032533148981e-13       3.012684360734e-14       2.232320886272e-15 
  372       2.788285211608e-10       2.843287075907e-12       7.226493474796e-12       5.190327039278e-15       2.014514091564e-13       2.962043930640e-14       2.226479794945e-15 
  373       2.765711737851e-10       2.854862495905e-12       6.968902836463e-12       5.205484209209e-15       1.996704738582e-13       2.912042222259e-14       2.220440700728e-15 
  374       2.743737163962e-10       2.865964570166e-12       6.709737816612e-12       5.220668322388e-15       1.979101939505e-13       2.862673231492e-14       2.214206315922e-15 
  375       2.722363201224e-10       2.876587033344e-12       6.449114976067e-12       5.235882666027e-15       1.961702376293e-13       2.813930548525e-14       2.207779437222e-15 
  376       2.701591385082e-10       2.886723611640e-12       6.187153249136e-12       5.251130586357e-15       1.944502562000e-13       2.765807354370e-14       2.201162946303e-15 
  377       2.681423073424e-10       2.896368023020e-12       5.923973958539e-12       5.266415488972e-15       1.927498839370e-13       2.718296417404e-14       2.194359810403e-15 
  378       2.661859444867e-10       2.905513977425e-12       5.659700830338e-12       5.281740839172e-15       1.910687379442e-13       2.671390089915e-14       2.187373082908e-15 
  379       2.642901497040e-10       2.914155176988e-12       5.394460008861e-12       5.297110162304e-15       1.894064180154e-13       2.625080304639e-14       2.180205903940e-15 
  380       2.624550044871e-10       2.922285316244e-12       5.128380071632e-12       5.312527044100e-15       1.877625064935e-13       2.579358571306e-14       2.172861500933e-15 
  381       2.606805718865e-10       2.929898082349e-12       4.861592044296e-12       5.327995131026e-15       1.861365681318e-13       2.534215973177e-14       2.165343189229e-15 
  382       2.589668963394e-10       2.936987155289e-12       4.594229415550e-12       5.343518130619e-15       1.845281499531e-13       2.489643163590e-14       2.157654372651e-15 
  383       2.573140034974e-10       2.943546208095e-12       4.326428152069e-12       5.359099811830e-15       1.829367811104e-13       2.445630362498e-14       2.149798544097e-15 
  384       2.557219000558e-10       2.949568907059e-12       4.058326713431e-12       5.374744005365e-15       1.813619727469e-13       2.402167353012e-14       2.141779286118e-15 
  385       2.541905735809e-10       2.955048911945e-12       3.790066067049e-12       5.390454604030e-15       1.798032178560e-13       2.359243477943e-14       2.133600271505e-15 
  386       2.527199923394e-10       2.959979876204e-12       3.521789703096e-12       5.406235563069e-15       1.782599911417e-13       2.316847636343e-14       2.125265263875e-15 
  387       2.513101051261e-10       2.964355447187e-12       3.253643649431e-12       5.422090900508e-15       1.767317488782e-13       2.274968280047e-14       2.116778118253e-15 
  388       2.499608295634e-10       2.968170429239e-12       2.985763823205e-12       5.438024254139e-15       1.752180263578e-13       2.233595641648e-14       2.108142345351e-15 
  389       2.486720168665e-10       2.971424320494e-12       2.718237533602e-12       5.454037533497e-15       1.737187345358e-13       2.192728517357e-14       2.099359785242e-15 
  390       2.474434854236e-10       2.974117908795e-12       2.451140568373e-12       5.470132218130e-15       1.722338742068e-13       2.152367731076e-14       2.090431885220e-15 
  391       2.462750320255e-10       2.976252121898e-12       2.184549731974e-12       5.486309796393e-15       1.707634393579e-13       2.112513924191e-14       2.081360131866e-15 
  392       2.451664316848e-10       2.977828028606e-12       1.918542850427e-12       5.502571765438e-15       1.693074171061e-13       2.073167553892e-14       2.072146051282e-15 
  393       2.441174374556e-10       2.978846839911e-12       1.653198776177e-12       5.518919631202e-15       1.678657876360e-13       2.034328891485e-14       2.062791209333e-15 
  394       2.431277802522e-10       2.979309910131e-12       1.388597392955e-12       5.535354908398e-15       1.664385241379e-13       1.995998020711e-14       2.053297211879e-15 
  395       2.421971686685e-10       2.979218738050e-12       1.124819620634e-12       5.551879120503e-15       1.650255927448e-13       1.958174836060e-14       2.043665705018e-15 
  396       2.413252887973e-10       2.978574968051e-12       8.619474200885e-13       5.568493799749e-15       1.636269524710e-13       1.920859041085e-14       2.033898375322e-15 
  397       2.405118040495e-10       2.977380391262e-12       6.000637980580e-13       5.585200487111e-15       1.622425551488e-13       1.884050146721e-14       2.023996950071e-15 
  398       2.397563549730e-10       2.975636946689e-12       3.392528120019e-13       5.602000732297e-15       1.608723453673e-13       1.847747469600e-14       2.013963197496e-15 
  399       2.390585590726e-10       2.973346722356e-12       7.959957496135e-14       5.618896093737e-15       1.595162604091e-13       1.811950130365e-14       2.003798927014e-15 
  400       2.384180106284e-10       2.970511956443e-12      -1.788097395823e-13       5.635888138574e-15       1.581742301888e-13       1.776657051985e-14       1.993505989466e-15 
  401       2.378342805158e-10       2.967135038424e-12      -4.358878928475e-13       5.652978442649e-15       1.568461771902e-13       1.741866958074e-14       1.983086277353e-15 
  402       2.373069160239e-10       2.963218510207e-12      -6.915465758933e-13       5.670168590497e-15       1.555320164042e-13       1.707578371206e-14       1.972541725076e-15 
  403       2.368354406755e-10       2.958765067270e-12      -9.456964047600e-13       5.687460175331e-15       1.542316552665e-13       1.673789611228e-14       1.961874309174e-15 
  404       2.364193540458e-10       2.953777559802e-12      -1.198246915609e-12       5.704854799033e-15       1.529449935955e-13       1.640498793576e-14       1.951086048558e-15 
  405       2.360581315820e-10       2.948258993836e-12      -1.449106559866e-12       5.722354072144e-15       1.516719235295e-13       1.607703827595e-14       1.940179004753e-15 
  406       2.357512244220e-10       2.942212532397e-12      -1.698182699356e-12       5.739959613854e-15       1.504123294650e-13       1.575402414849e-14       1.929155282131e-15 
  407       2.354980592142e-10       2.935641496629e-12      -1.945381601450e-12       5.757673051989e-15       1.491660879940e-13       1.543592047442e-14       1.918017028155e-15 
  408       2.352980379363e-10       2.928549366941e-12      -2.190608434203e-12       5.775496023002e-15       1.479330678418e-13       1.512270006330e-14       1.906766433609e-15 
  409       2.351505377147e-10       2.920939784144e-12      -2.433767261493e-12       5.793430171963e-15       1.467131298050e-13       1.481433359636e-14       1.895405732842e-15 
  410       2.350549106436e-10       2.912816550586e-12      -2.674761038164e-12       5.811477152547e-15       1.455061266888e-13       1.451078960970e-14       1.883937204002e-15 
  411       2.350104836045e-10       2.904183631296e-12      -2.913491605165e-12       5.829638627024e-15       1.443119032448e-13       1.421203447741e-14       1.872363169275e-15 
  412       2.350165580850e-10       2.895045155116e-12      -3.149859684693e-12       5.847916266248e-15       1.431302961090e-13       1.391803239473e-14       1.860685995120e-15 
  413       2.350724099984e-10       2.885405415844e-12      -3.383764875329e-12       5.866311749648e-15       1.419611337391e-13       1.362874536123e-14       1.848908092514e-15 
  414       2.351772895026e-10       2.875268873369e-12      -3.615105647183e-12       5.884826765214e-15       1.408042363527e-13       1.334413316395e-14       1.837031917179e-15 
  415       2.353304208196e-10       2.864640154814e-12      -3.843779337033e-12       5.903463009491e-15       1.396594158643e-13       1.306415336055e-14       1.825059969829e-15 
  416       2.355310020544e-10       2.853524055669e-12      -4.069682143464e-12       5.922222187564e-15       1.385264758238e-13       1.278876126248e-14       1.812994796402e-15 
  417       2.357782050147e-10       2.841925540932e-12      -4.292709122012e-12       5.941106013051e-15       1.374052113536e-13       1.251790991813e-14       1.800838988300e-15 
  418       2.360711750296e-10       2.829849746248e-12      -4.512754180301e-12       5.960116208088e-15       1.362954090869e-13       1.225155009600e-14       1.788595182624e-15 
  419       2.364090307691e-10       2.817301979044e-12      -4.729710073186e-12       5.979254503324e-15       1.351968471046e-13       1.198963026783e-14       1.776266062418e-15 
  420       2.367908640633e-10       2.804287719674e-12      -4.943468397892e-12       5.998522637906e-15       1.341092948738e-13       1.173209659179e-14       1.763854356897e-15 
  421       2.372157397215e-10       2.790812622548e-12      -5.153919589155e-12       6.017922359470e-15       1.330325131851e-13       1.147889289561e-14       1.751362841694e-15 
  422       2.376826953514e-10       2.776882517278e-12      -5.360952914364e-12       6.037455424131e-15       1.319662540904e-13       1.122996065975e-14       1.738794339091e-15 
  423       2.381907411788e-10       2.762503409814e-12      -5.564456468699e-12       6.057123596470e-15       1.309102608405e-13       1.098523900055e-14       1.726151718261e-15 
  424       2.387388598659e-10       2.747681483582e-12      -5.764317170273e-12       6.076928649527e-15       1.298642678231e-13       1.074466465339e-14       1.713437895501e-15 
  425       2.393260063316e-10       2.732423100619e-12      -5.960420755275e-12       6.096872364786e-15       1.288280005002e-13       1.050817195585e-14       1.700655834475e-15 
  426       2.399511075696e-10       2.716734802719e-12      -6.152651773104e-12       6.116956532171e-15       1.278011753460e-13       1.027569283087e-14       1.687808546448e-15 
  427       2.406131521687e-10       2.700623491717e-12      -6.340907771087e-12       6.137182557103e-15       1.267835489820e-13       1.004716587223e-14       1.674898752228e-15 
  428       2.413114625921e-10       2.684096974799e-12      -6.525142390016e-12       6.157550267002e-15       1.257750675515e-13       9.822563975698e-15       1.661927854842e-15 
  429       2.420454318059e-10       2.667163439983e-12      -6.705323725241e-12       6.178059064165e-15       1.247757223044e-13       9.601867614859e-15       1.648896932378e-15 
  430       2.428144342941e-10       2.649831279899e-12      -6.881420274010e-12       6.198708314751e-15       1.237855008293e-13       9.385055812843e-15       1.635807073134e-15 
  431       2.436178259369e-10       2.632109093042e-12      -7.053400939932e-12       6.219497348512e-15       1.228043870236e-13       9.172106131476e-15       1.622659375639e-15 
  432       2.444549438888e-10       2.614005685025e-12      -7.221235037428e-12       6.240425458527e-15       1.218323610632e-13       8.962994660412e-15       1.609454948664e-15 
  433       2.453251064569e-10       2.595530069844e-12      -7.384892296197e-12       6.261491900931e-15       1.208693993725e-13       8.757696006270e-15       1.596194911240e-15 
  434       2.462276129785e-10       2.576691471123e-12      -7.544342865665e-12       6.282695894649e-15       1.199154745950e-13       8.556183281761e-15       1.582880392674e-15 
  435       2.471617436998e-10       2.557499323379e-12      -7.699557319450e-12       6.304036621124e-15       1.189705555625e-13       8.358428094826e-15       1.569512532562e-15 
  436       2.481267596536e-10       2.537963273272e-12      -7.850506659815e-12       6.325513224051e-15       1.180346072656e-13       8.164400537770e-15       1.556092480805e-15 
  437       2.491219025377e-10       2.518093180865e-12      -7.997162322126e-12       6.347124809107e-15       1.171075908236e-13       7.974069176393e-15       1.542621397628e-15 
  438       2.501463945928e-10       2.497899120876e-12      -8.139496179311e-12       6.368870443683e-15       1.161894634547e-13       7.787401039123e-15       1.529100453590e-15 
  439       2.511994384808e-10       2.477391383938e-12      -8.277480546319e-12       6.390749156615e-15       1.152801784456e-13       7.604361606155e-15       1.515530829604e-15 
  440       2.522802171627e-10       2.456580477852e-12      -8.411088184573e-12       6.412759937918e-15       1.143796851219e-13       7.424914798579e-15       1.501913716949e-15 
  441       2.533878937770e-10       2.435477128845e-12      -8.540292306433e-12       6.434901738512e-15       1.134879288178e-13       7.249022967514e-15       1.488250317290e-15 
  442       2.545216115175e-10       2.414092282825e-12      -8.665066579649e-12       6.457173469958e-15       1.126048508466e-13       7.076646883246e-15       1.474541842689e-15 
  443       2.556804935116e-10       2.392437106635e-12      -8.785385131822e-12       6.479574004188e-15       1.117303884701e-13       6.907745724357e-15       1.460789515622e-15 
  444       2.568636426986e-10       2.370522989313e-12      -8.901222554860e-12       6.502102173236e-15       1.108644748690e-13       6.742277066860e-15       1.446994568995e-15 
  445       2.580701417073e-10       2.348361543345e-12      -9.012553909435e-12       6.524756768970e-15       1.100070391128e-13       6.580196873333e-15       1.433158246159e-15 
  446       2.592990527346e-10       2.325964605922e-12      -9.119354729442e-12       6.547536542821e-15       1.091580061300e-13       6.421459482054e-15       1.419281800927e-15 
  447       2.605494174233e-10       2.303344240197e-12      -9.221601026457e-12       6.570440205520e-15       1.083172966777e-13       6.266017596131e-15       1.405366497587e-15 
  448       2.618202567406e-10       2.280512736537e-12      -9.319269294193e-12       6.593466426823e-15       1.074848273120e-13       6.113822272638e-15       1.391413610918e-15 
  449       2.631105708557e-10       2.257482613785e-12      -9.412336512959e-12       6.616613835247e-15       1.066605103580e-13       5.964822911748e-15       1.377424426209e-15 
  450       2.644193390184e-10       2.234266620509e-12      -9.500780154116e-12       6.639881017798e-15       1.058442538794e-13       5.818967245868e-15       1.363400239268e-15 
  451       2.657455194368e-10       2.210877736266e-12      -9.584578184535e-12       6.663266519705e-15       1.050359616491e-13       5.676201328770e-15       1.349342356444e-15 
  452       2.670880491558e-10       2.187329172849e-12      -9.663709071058e-12       6.686768844151e-15       1.042355331187e-13       5.536469524727e-15       1.335252094637e-15 
  453       2.684458439349e-10       2.163634375551e-12      -9.738151784951e-12       6.710386452002e-15       1.034428633890e-13       5.399714497643e-15       1.321130781319e-15 
  454       2.698177981265e-10       2.139807024416e-12      -9.807885806363e-12       6.734117761543e-15       1.026578431793e-13       5.265877200192e-15       1.306979754545e-15 
  455       2.712027845539e-10       2.115861035497e-12      -9.872891128785e-12       6.757961148202e-15       1.018803587985e-13       5.134896862947e-15       1.292800362970e-15 
  456       2.725996543897e-10       2.091810562111e-12      -9.933148263507e-12       6.781914944291e-15       1.011102921138e-13       5.006710983515e-15       1.278593965866e-15 
  457       2.740072370335e-10       2.067669996096e-12      -9.988638244074e-12       6.805977438730e-15       1.003475205220e-13       4.881255315673e-15       1.264361933133e-15 
  458       2.754243399902e-10       2.043453969065e-12      -1.003934263075e-11       6.830146876780e-15       9.959191691844e-14       4.758463858497e-15       1.250105645321e-15 
  459       2.768497487481e-10       2.019177353666e-12      -1.008524351496e-11       6.854421459777e-15       9.884334966776e-14       4.638268845498e-15       1.235826493641e-15 
  460       2.782822266574e-10       1.994855264832e-12      -1.012632352376e-11       6.878799344860e-15       9.810168257353e-14       4.520600733756e-15       1.221525879980e-15 
  461       2.797205148074e-10       1.970503061042e-12      -1.016256582431e-11       6.903278644704e-15       9.736677484838e-14       4.405388193055e-15       1.207205216919e-15 
  462       2.811633319056e-10       1.946136345576e-12      -1.019395412830e-11       6.927857427254e-15       9.663848108402e-14       4.292558095012e-15       1.192865927750e-15 
  463       2.826093741553e-10       1.921770967768e-12      -1.022047269642e-11       6.952533715449e-15       9.591665122122e-14       4.182035502215e-15       1.178509446484e-15 
  464       2.840573151337e-10       1.897423024266e-12      -1.024210634282e-11       6.977305486962e-15       9.520113051985e-14       4.073743657352e-15       1.164137217876e-15 
  465       2.855058056703e-10       1.873108860285e-12      -1.025884043957e-11       7.002170673926e-15       9.449175952890e-14       3.967603972352e-15       1.149750697433e-15 
  466       2.869536172008e-10       1.848843970491e-12      -1.027066868933e-11       7.027127101287e-15       9.378840080205e-14       3.863548919062e-15       1.135351319488e-15 
  467       2.884000770009e-10       1.824639661362e-12      -1.027761670107e-11       7.052172300287e-15       9.309102002288e-14       3.761561166005e-15       1.120940400269e-15 
  468       2.898446462915e-10       1.800506287164e-12      -1.027971915870e-11       7.077303688633e-15       9.239960735169e-14       3.661635641270e-15       1.106519231836e-15 
  469       2.912867779475e-10       1.776454341566e-12      -1.027701212800e-11       7.102518631049e-15       9.171415089349e-14       3.563766737587e-15       1.092089113749e-15 
  470       2.927259164553e-10       1.752494458283e-12      -1.026953306541e-11       7.127814438974e-15       9.103463668277e-14       3.467948308581e-15       1.077651353070e-15 
  471       2.941614978696e-10       1.728637411731e-12      -1.025732082674e-11       7.153188370258e-15       9.036104866829e-14       3.374173665020e-15       1.063207264355e-15 
  472       2.955929497707e-10       1.704894117669e-12      -1.024041567595e-11       7.178637628864e-15       8.969336869779e-14       3.282435571057e-15       1.048758169657e-15 
  473       2.970196912221e-10       1.681275633854e-12      -1.021885929383e-11       7.204159364560e-15       8.903157650281e-14       3.192726240484e-15       1.034305398523e-15 
  474       2.984411327272e-10       1.657793160690e-12      -1.019269478682e-11       7.229750672620e-15       8.837564968339e-14       3.105037332976e-15       1.019850287987e-15 
  475       2.998566761872e-10       1.634458041873e-12      -1.016196669568e-11       7.255408593518e-15       8.772556369287e-14       3.019359950340e-15       1.005394182577e-15 
  476       3.012657148575e-10       1.611281765043e-12      -1.012672100428e-11       7.281130112633e-15       8.708129182267e-14       2.935684632762e-15       9.909384343040e-16 
  477       3.026676333057e-10       1.588275962435e-12      -1.008700514830e-11       7.306912159937e-15       8.644280518701e-14       2.854001355056e-15       9.764844026644e-16 
  478       3.040618073683e-10       1.565452411524e-12      -1.004286802400e-11       7.332751609700e-15       8.581007270767e-14       2.774299522909e-15       9.620334546375e-16 
  479       3.054476041081e-10       1.542823035676e-12      -9.994359996975e-12       7.358645280182e-15       8.518306109881e-14       2.696567969133e-15       9.475869646825e-16 
  480       3.068243817718e-10       1.520399904801e-12      -9.941532910846e-12       7.384589933338e-15       8.456173485167e-14       2.620794949908e-15       9.331463147367e-16 
  481       3.081914897464e-10       1.498195235994e-12      -9.884440096042e-12       7.410582274505e-15       8.394605621936e-14       2.546968141033e-15       9.187128942136e-16 
  482       3.095482685174e-10       1.476221394192e-12      -9.823136378531e-12       7.436618952109e-15       8.333598520161e-14       2.475074634172e-15       9.042881000005e-16 
  483       3.108940496251e-10       1.454490892820e-12      -9.757678088555e-12       7.462696557358e-15       8.273147952956e-14       2.405100933103e-15       8.898733364564e-16 
  484       3.122281556227e-10       1.433016394439e-12      -9.688123069379e-12       7.488811623942e-15       8.213249465047e-14       2.337032949963e-15       8.754700154101e-16 
  485       3.135499000328e-10       1.411810711397e-12      -9.614530686025e-12       7.514960627725e-15       8.153898371256e-14       2.270856001500e-15       8.610795561578e-16 
  486       3.148585873051e-10       1.390886806479e-12      -9.536961834019e-12       7.541139986450e-15       8.095089754967e-14       2.206554805316e-15       8.467033854610e-16 
  487       3.161535127736e-10       1.370257793552e-12      -9.455478948129e-12       7.567346059433e-15       8.036818466612e-14       2.144113476120e-15       8.323429375445e-16 
  488       3.174339626133e-10       1.349936938221e-12      -9.370146011105e-12       7.593575147258e-15       7.979079122142e-14       2.083515521969e-15       8.179996540944e-16 
  489       3.186992137984e-10       1.329937658470e-12      -9.281028562425e-12       7.619823491481e-15       7.921866101502e-14       2.024743840522e-15       8.036749842555e-16 
  490       3.199485340584e-10       1.310273525320e-12      -9.188193707031e-12       7.646087274319e-15       7.865173547112e-14       1.967780715284e-15       7.893703846297e-16 
  491       3.211811818364e-10       1.290958263470e-12      -9.091710124074e-12       7.672362618358e-15       7.808995362340e-14       1.912607811855e-15       7.750873192736e-16 
  492       3.223964062455e-10       1.272005751951e-12      -8.991648075650e-12       7.698645586239e-15       7.753325209977e-14       1.859206174177e-15       7.608272596963e-16 
  493       3.235934470265e-10       1.253430024775e-12      -8.888079415547e-12       7.724932180365e-15       7.698156510717e-14       1.807556220783e-15       7.465916848575e-16 
  494       3.247715345049e-10       1.235245271584e-12      -8.781077597984e-12       7.751218342594e-15       7.643482441630e-14       1.757637741043e-15       7.323820811653e-16 
  495       3.259298895483e-10       1.217465838295e-12      -8.670717686349e-12       7.777499953938e-15       7.589295934641e-14       1.709429891412e-15       7.181999424738e-16 
  496       3.270677235237e-10       1.200106227756e-12      -8.557076361946e-12       7.803772834258e-15       7.535589675002e-14       1.662911191679e-15       7.040467700814e-16 
  497       3.281842382543e-10       1.183181100390e-12      -8.440231932731e-12       7.830032741966e-15       7.482356099772e-14       1.618059521214e-15       6.899240727285e-16 
  498       3.292786259772e-10       1.166705274849e-12      -8.320264342054e-12       7.856275373719e-15       7.429587396292e-14       1.574852115215e-15       6.758333665952e-16 
  499       3.303500693004e-10       1.150693728656e-12      -8.197255177403e-12       7.882496364118e-15       7.377275500663e-14       1.533265560956e-15       6.617761752995e-16 
  500       3.313977411601e-10       1.135161598861e-12      -8.071287679143e-12       7.908691285403e-15       7.325412096216e-14       1.493275794036e-15       6.477540298949e-16 
  501       3.324208047778e-10       1.120124182688e-12      -7.942446749256e-12       7.934855647157e-15       7.273988611997e-14       1.454858094625e-15       6.337684688683e-16 
  502       3.334184136179e-10       1.105596938183e-12      -7.810818960086e-12       7.960984895994e-15       7.222996221235e-14       1.417987083711e-15       6.198210381381e-16 
  503       3.343897113445e-10       1.091595484864e-12      -7.676492563074e-12       7.987074415268e-15       7.172425839826e-14       1.382636719352e-15       6.059132910518e-16 
  504       3.353338317787e-10       1.078135604371e-12      -7.539557497507e-12       8.013119524758e-15       7.122268124801e-14       1.348780292916e-15       5.920467883839e-16 
  505       3.362500271403e-10       1.065231350920e-12      -7.400102179122e-12       8.039115821287e-15       7.072514983412e-14       1.316393208679e-15       5.782230030915e-16 
  506       3.371380569224e-10       1.052889321486e-12      -7.258203746443e-12       8.065060211950e-15       7.023164151269e-14       1.285461418266e-15       5.644430315666e-16 
  507       3.379978101352e-10       1.041114221829e-12      -7.113937550681e-12       8.090949910051e-15       6.974214743090e-14       1.255973221799e-15       5.507078740607e-16 
  508       3.388291780527e-10       1.029910741523e-12      -6.967380357667e-12       8.116782096742e-15       6.925665753211e-14       1.227916504090e-15       5.370185291286e-16 
  509       3.396320542302e-10       1.019283553718e-12      -6.818610355077e-12       8.142553920886e-15       6.877516054772e-14       1.201278732197e-15       5.233759935816e-16 
  510       3.404063345216e-10       1.009237314897e-12      -6.667707159663e-12       8.168262498906e-15       6.829764398906e-14       1.176046952976e-15       5.097812624401e-16 
  511       3.411519170970e-10       9.997766646451e-13      -6.514751824480e-12       8.193904914648e-15       6.782409413920e-14       1.152207790640e-15       4.962353288876e-16 
  512       3.418687024601e-10       9.909062254042e-13      -6.359826846118e-12       8.219478219240e-15       6.735449604482e-14       1.129747444309e-15       4.827391842230e-16 
  513       3.425565934657e-10       9.826306022383e-13      -6.203016171926e-12       8.244979430946e-15       6.688883350807e-14       1.108651685570e-15       4.692938178143e-16 
  514       3.432154953371e-10       9.749543825939e-13      -6.044405207248e-12       8.270405535023e-15       6.642708907845e-14       1.088905856027e-15       4.559002170516e-16 
  515       3.438453156838e-10       9.678821360616e-13      -5.884080822643e-12       8.295753483583e-15       6.596924404462e-14       1.070494864858e-15       4.425593673001e-16 
  516       3.444459645187e-10       9.614184141378e-13      -5.722131361123e-12       8.321020195448e-15       6.551527842629e-14       1.053403186372e-15       4.292722518535e-16 
  517       3.450173542757e-10       9.555677499860e-13      -5.558646645376e-12       8.346202556007e-15       6.506517096605e-14       1.037614857558e-15       4.160398518869e-16 
  518       3.455593998273e-10       9.503346581987e-13      -5.393717984994e-12       8.371297417075e-15       6.461889912126e-14       1.023113475645e-15       4.028631464101e-16 
  519       3.460720185019e-10       9.457236345584e-13      -5.227438183710e-12       8.396301596750e-15       6.417643905588e-14       1.009882195655e-15       3.897431122208e-16 
  520       3.465551301011e-10       9.417391557998e-13      -5.059901546615e-12       8.421211879271e-15       6.373776563232e-14       9.979037279570e-16       3.766807238573e-16 
  521       3.470086569178e-10       9.383856793708e-13      -4.891203887399e-12       8.446025014875e-15       6.330285240334e-14       9.871603358238e-16       3.636769535525e-16 
  522       3.474325237530e-10       9.356676431943e-13      -4.721442535569e-12       8.470737719656e-15       6.287167160383e-14       9.776338329842e-16       3.507327711860e-16 
  523       3.478266579335e-10       9.335894654297e-13      -4.550716343687e-12       8.495346675421e-15       6.244419414275e-14       9.693055811796e-16       3.378491442383e-16 
  524       3.481909893297e-10       9.321555442343e-13      -4.379125694594e-12       8.519848529549e-15       6.202038959493e-14       9.621564877181e-16       3.250270377430e-16 
  525       3.485254503724e-10       9.313702575252e-13      -4.206772508638e-12       8.544239894847e-15       6.160022619294e-14       9.561670030295e-16       3.122674142407e-16 
  526       3.488299760712e-10       9.312379627405e-13      -4.033760250907e-12       8.568517349410e-15       6.118367081896e-14       9.513171182201e-16       2.995712337316e-16 
  527       3.491045040309e-10       9.317629966007e-13      -3.860193938455e-12       8.592677436476e-15       6.077068899660e-14       9.475863626271e-16       2.869394536288e-16 
  528       3.493489744698e-10       9.329496748708e-13      -3.686180147530e-12       8.616716664285e-15       6.036124488281e-14       9.449538013740e-16       2.743730287119e-16 
  529       3.495633302370e-10       9.348022921214e-13      -3.511827020808e-12       8.640631505938e-15       5.995530125970e-14       9.433980329247e-16       2.618729110793e-16 
  530       3.497475168295e-10       9.373251214905e-13      -3.337244274615e-12       8.664418399253e-15       5.955281952638e-14       9.428971866389e-16       2.494400501021e-16 
  531       3.499014824102e-10       9.405224144445e-13      -3.162543206161e-12       8.688073746620e-15       5.915375969086e-14       9.434289203264e-16       2.370753923768e-16 
  532       3.500251778250e-10       9.443984005407e-13      -2.987836700768e-12       8.711593914865e-15       5.875808036189e-14       9.449704178021e-16       2.247798816787e-16 
  533       3.501185566203e-10       9.489572871878e-13      -2.813239239096e-12       8.734975235103e-15       5.836573874079e-14       9.474983864408e-16       2.125544589148e-16 
  534       3.501815750607e-10       9.542032594081e-13      -2.638866904374e-12       8.758214002597e-15       5.797669061333e-14       9.509890547319e-16       2.004000620772e-16 
  535       3.502141921463e-10       9.601404795991e-13      -2.464837389633e-12       8.781306476614e-15       5.759089034160e-14       9.554181698342e-16       1.883176261961e-16 
  536       3.502163696304e-10       9.667730872943e-13      -2.291270004925e-12       8.804248880285e-15       5.720829085583e-14       9.607609951307e-16       1.763080832929e-16 
  537       3.501880720364e-10       9.741051989257e-13      -2.118285684563e-12       8.827037400464e-15       5.682884364627e-14       9.669923077832e-16       1.643723623336e-16 
  538       3.501292666761e-10       9.821409075847e-13      -1.946006994341e-12       8.849668187579e-15       5.645249875504e-14       9.740863962875e-16       1.525113891816e-16 
  539       3.500399236665e-10       9.908842827837e-13      -1.774558138769e-12       8.872137355497e-15       5.607920476799e-14       9.820170580277e-16       1.407260865510e-16 
  540       3.499200159474e-10       1.000339370218e-12      -1.604064968298e-12       8.894440981378e-15       5.570890880655e-14       9.907575968313e-16       1.290173739599e-16 
  541       3.497695192994e-10       1.010510191527e-12      -1.434654986550e-12       8.916575105534e-15       5.534155651958e-14       1.000280820524e-15       1.173861676832e-16 
  542       3.495884123607e-10       1.021400744056e-12      -1.266457357550e-12       8.938535731283e-15       5.497709207526e-14       1.010559038483e-15       1.058333807063e-16 
  543       3.493766766447e-10       1.033015000616e-12      -1.099602912949e-12       8.960318824814e-15       5.461545815287e-14       1.021564059196e-15       9.435992267740e-17 
  544       3.491343527635e-10       1.045355419015e-12      -9.342119917068e-13       8.981920843338e-15       5.425660487251e-14       1.033270552361e-15       8.296658990850e-17 
  545       3.488617107142e-10       1.058418427276e-12      -7.703575867939e-13       9.003340335390e-15       5.390051686301e-14       1.045666239049e-15       7.165373223501e-17 
  546       3.485590841839e-10       1.072198817134e-12      -6.081012265894e-13       9.024576383073e-15       5.354718690222e-14       1.058741969401e-15       6.042157714875e-17 
  547       3.482268147956e-10       1.086691222502e-12      -4.475050555147e-13       9.045628077701e-15       5.319660704024e-14       1.072488381661e-15       4.927033885340e-17 
  548       3.478652521494e-10       1.101890118630e-12      -2.886318363383e-13       9.066494519871e-15       5.284876859492e-14       1.086895901097e-15       3.820021817308e-17 
  549       3.474747538619e-10       1.117789821261e-12      -1.315449524793e-13       9.087174819534e-15       5.250366214734e-14       1.101954738913e-15       2.721140246106e-17 
  550       3.470556856069e-10       1.134384485790e-12       2.369158968822e-14       9.107668096066e-15       5.216127753722e-14       1.117654891169e-15       1.630406550836e-17 
  551       3.466084211555e-10       1.151668106426e-12       1.770131585311e-13       9.127973478341e-15       5.182160385848e-14       1.133986137699e-15       5.478367452400e-18 
  552       3.461333424163e-10       1.169634515344e-12       3.283544948530e-13       9.148090104801e-15       5.148462945464e-14       1.150938041021e-15      -5.265545314364e-18 
