# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   29       1.455772153616e-10       2.807854693964e-15       2.701738212147e-13       3.571861684175e-17       1.638102511168e-10       1.625135125413e-11      -9.159292195599e-15 
   30       1.479268974568e-10       3.158480907260e-15       2.753772960197e-13       3.821317134043e-17       1.536315269605e-10       1.530547221179e-11      -7.209350437476e-15 
   31       1.503042714005e-10       3.538771568891e-15       2.798404461295e-13       4.079351195365e-17       1.442720088611e-10       1.444017028616e-11      -6.633154796210e-15 
   32       1.527123323311e-10       3.949904574564e-15       2.835022559349e-13       4.345973864080e-17       1.356838676441e-10       1.364666604573e-11      -7.229311521589e-15 
   33       1.551481300865e-10       4.393055797610e-15       2.862219397616e-13       4.621194741891e-17       1.278068083506e-10       1.291109547257e-11      -8.432805169219e-15 
   34       1.576017637457e-10       4.869312403140e-15       2.878426828620e-13       4.905022878910e-17       1.205311550898e-10       1.221621116389e-11      -9.617836033586e-15 
   35       1.600753937945e-10       5.379489196235e-15       2.882286592156e-13       5.197467257226e-17       1.138199854547e-10       1.156410969573e-11      -1.049559061857e-14 
   36       1.625691262759e-10       5.924234090336e-15       2.872385139317e-13       5.498536482468e-17       1.076197879641e-10       1.096068298300e-11      -1.084694490088e-14 
   37       1.650787965559e-10       6.504166604055e-15       2.847437305352e-13       5.808238563939e-17       1.018502667088e-10       1.040876083976e-11      -1.049877533136e-14 
   38       1.676086045675e-10       7.120219696762e-15       2.807291480631e-13       6.126580573256e-17       9.649669834963e-11       9.906110676793e-12      -9.609892100082e-15 
   39       1.701614935772e-10       7.773404211322e-15       2.752264184798e-13       6.453568875333e-17       9.154226027918e-11       9.446233056136e-12      -8.483579113891e-15 
   40       1.727350326977e-10       8.464716098808e-15       2.682887758474e-13       6.789209217830e-17       8.693993189953e-11       9.018465865351e-12      -7.497198173284e-15 
   41       1.753241768316e-10       9.195084443513e-15       2.599687685839e-13       7.133506378423e-17       8.262890865170e-11       8.611223468032e-12      -7.003210892937e-15 
   42       1.779320083744e-10       9.965197613882e-15       2.502395951839e-13       7.486462972629e-17       7.859660490694e-11       8.223791576736e-12      -6.982002922900e-15 
   43       1.805615251469e-10       1.077561881994e-14       2.390503611631e-13       7.848080255002e-17       7.483239992534e-11       7.857805403098e-12      -7.284087254680e-15 
   44       1.832122685798e-10       1.162682776461e-14       2.263471363542e-13       8.218358411280e-17       7.130902953822e-11       7.513916117766e-12      -7.721796969131e-15 
   45       1.858819630363e-10       1.251926535532e-14       2.120749552459e-13       8.597296162224e-17       6.799234186400e-11       7.191919082190e-12      -8.110917032908e-15 
   46       1.885728332302e-10       1.345349443088e-14       1.961852770910e-13       8.984889495540e-17       6.487716543185e-11       6.891398131363e-12      -8.415979731150e-15 
   47       1.912865871468e-10       1.443007939663e-14       1.786302176110e-13       9.381132510353e-17       6.195990987594e-11       6.611119523124e-12      -8.644394760059e-15 
   48       1.940223693057e-10       1.544953952296e-14       1.593602473608e-13       9.786017708063e-17       5.922774661626e-11       6.348753552304e-12      -8.806400200880e-15 
   49       1.967765292301e-10       1.651234726051e-14       1.383240086108e-13       1.019953594488e-16       5.665792175346e-11       6.100796404477e-12      -8.915237365864e-15 
   50       1.995447946523e-10       1.761889931636e-14       1.154731240350e-13       1.062167647865e-16       5.422461506378e-11       5.863568571408e-12      -8.987449643396e-15 
   51       2.023300237045e-10       1.876942453598e-14       9.077858639665e-14       1.105242723448e-16       5.192330594632e-11       5.636710889627e-12      -9.043469021227e-15 
   52       2.051361567587e-10       1.996404810451e-14       6.421850112497e-14       1.149177452915e-16       4.975183363332e-11       5.420502381431e-12      -9.107491000296e-15 
   53       2.079658800451e-10       2.120281370388e-14       3.577353389565e-14       1.193970294112e-16       4.770310502802e-11       5.214839800526e-12      -9.207540904947e-15 
   54       2.108205072861e-10       2.248568054611e-14       5.426962420270e-15       1.239619526751e-16       4.576476271007e-11       5.019210147507e-12      -9.375654564137e-15 
   55       2.137005423658e-10       2.381257295471e-14      -2.683499302958e-14       1.286123354299e-16       4.392295685190e-11       4.832935253363e-12      -9.637717877698e-15 
   56       2.166078021899e-10       2.518355032874e-14      -6.102220054259e-14       1.333480249153e-16       4.217551882187e-11       4.656039646085e-12      -9.979615828357e-15 
   57       2.195436138619e-10       2.659867420502e-14      -9.714125419390e-14       1.381688685677e-16       4.052147867243e-11       4.488550139459e-12      -1.037299063492e-14 
   58       2.225080900184e-10       2.805795851003e-14      -1.351956704018e-13       1.430747041360e-16       3.895707959887e-11       4.330226137350e-12      -1.078462871180e-14 
   59       2.255000369968e-10       2.956136864055e-14      -1.751858252786e-13       1.480653596647e-16       3.747560583739e-11       4.180542749232e-12      -1.117623844964e-14 
   60       2.285168630028e-10       3.110882054422e-14      -2.171088919810e-13       1.531406534781e-16       3.606721056317e-11       4.038673905722e-12      -1.150422799596e-14 
   61       2.315558615489e-10       3.270009532189e-14      -2.609594992236e-13       1.583004119833e-16       3.472165019916e-11       3.903722286804e-12      -1.172966390417e-14 
   62       2.346186061602e-10       3.433456271488e-14      -3.067320212741e-13       1.635445277909e-16       3.343759388355e-11       3.775507613168e-12      -1.185126191126e-14 
   63       2.377073836388e-10       3.601139363754e-14      -3.544186931391e-13       1.688729146705e-16       3.221510772400e-11       3.653926138790e-12      -1.187944066266e-14 
   64       2.408238585966e-10       3.772963565021e-14      -4.040088957793e-13       1.742854914190e-16       3.105285447668e-11       3.538710577845e-12      -1.182689310212e-14 
   65       2.439690252593e-10       3.948820935945e-14      -4.554891163426e-13       1.797821824098e-16       2.994801366251e-11       3.429421051417e-12      -1.170868728356e-14 
   66       2.471431592706e-10       4.128590481821e-14      -5.088429083963e-13       1.853629181417e-16       2.889620168349e-11       3.325436034218e-12      -1.154236718299e-14 
   67       2.503457694956e-10       4.312137792598e-14      -5.640508521602e-13       1.910276357874e-16       2.789139193895e-11       3.225943301302e-12      -1.134805351037e-14 
   68       2.535762211331e-10       4.499329227362e-14      -6.210920774139e-13       1.967762874464e-16       2.692752362133e-11       3.130147427675e-12      -1.114466729696e-14 
   69       2.568358593966e-10       4.690078609940e-14      -6.799492794419e-13       2.026088656173e-16       2.600388520734e-11       3.037961347323e-12      -1.093748674547e-14 
   70       2.601262315425e-10       4.884309391839e-14      -7.406046526810e-13       2.085253838968e-16       2.512068330926e-11       2.949439302375e-12      -1.072823858855e-14 
   71       2.634484231655e-10       5.081940956747e-14      -8.030384181681e-13       2.145258704644e-16       2.427741447515e-11       2.864569236841e-12      -1.051875384953e-14 
   72       2.668030271716e-10       5.282888632533e-14      -8.672288237392e-13       2.206103688295e-16       2.347282849386e-11       2.783269281762e-12      -1.031096949252e-14 
   73       2.701901127509e-10       5.487063703245e-14      -9.331521442276e-13       2.267789385763e-16       2.270489170006e-11       2.705384240369e-12      -1.010693007260e-14 
   74       2.736091943504e-10       5.694373421111e-14      -1.000782681663e-12       2.330316561102e-16       2.197075027924e-11       2.630682073226e-12      -9.908789385890e-15 
   75       2.770592006475e-10       5.904721018538e-14      -1.070092765471e-12       2.393686154037e-16       2.126669357274e-11       2.558850383388e-12      -9.718812119744e-15 
   76       2.805390808809e-10       6.117998835375e-14      -1.141052338568e-12       2.457899195529e-16       2.058907435744e-11       2.489578334509e-12      -9.539104796502e-15 
   77       2.840498200801e-10       6.334066227269e-14      -1.213627628079e-12       2.522956520209e-16       1.993734454315e-11       2.422827420753e-12      -9.370748313830e-15 
   78       2.875927366607e-10       6.552767631876e-14      -1.287782231454e-12       2.588859014818e-16       1.931150895381e-11       2.358603916715e-12      -9.214509481970e-15 
   79       2.911688599994e-10       6.773938969123e-14      -1.363477500907e-12       2.655607710924e-16       1.871120066729e-11       2.296876090364e-12      -9.071093859007e-15 
   80       2.947789124769e-10       6.997407512036e-14      -1.440672535124e-12       2.723203790503e-16       1.813566394399e-11       2.237572440072e-12      -8.941141849953e-15 
   81       2.984232915201e-10       7.222991757560e-14      -1.519324170970e-12       2.791648591510e-16       1.758373715534e-11       2.180579931633e-12      -8.825224805825e-15 
   82       3.021020516450e-10       7.450501297378e-14      -1.599386975196e-12       2.860943613456e-16       1.705383571244e-11       2.125742235291e-12      -8.723841122730e-15 
   83       3.058148864986e-10       7.679736688740e-14      -1.680813236145e-12       2.931090522979e-16       1.654393499455e-11       2.072857962761e-12      -8.637412340940e-15 
   84       3.095614217527e-10       7.910496910309e-14      -1.763553489998e-12       3.002091144727e-16       1.605206167400e-11       2.021730765710e-12      -8.565957790614e-15 
   85       3.133421889083e-10       8.142603432836e-14      -1.847558217890e-12       3.073947420029e-16       1.557789867116e-11       1.972333035524e-12      -8.508065101560e-15 
   86       3.171577807533e-10       8.375879920607e-14      -1.932776416245e-12       3.146661451559e-16       1.512141620444e-11       1.924666235344e-12      -8.461741080136e-15 
   87       3.210085423203e-10       8.610144999535e-14      -2.019155087932e-12       3.220235522675e-16       1.468237864912e-11       1.878710573267e-12      -8.424708821947e-15 
   88       3.248945581530e-10       8.845212255463e-14      -2.106639242960e-12       3.294672102747e-16       1.426033601043e-11       1.834424110989e-12      -8.394398408348e-15 
   89       3.288156395733e-10       9.080890232463e-14      -2.195171899168e-12       3.369973852482e-16       1.385461539654e-11       1.791741872456e-12      -8.367937602946e-15 
   90       3.327713119482e-10       9.316982431142e-14      -2.284694082914e-12       3.446143629256e-16       1.346431249163e-11       1.750574952502e-12      -8.342142548106e-15 
   91       3.367608019565e-10       9.553287306941e-14      -2.375144829770e-12       3.523184492435e-16       1.308828302890e-11       1.710809625500e-12      -8.313508461454e-15 
   92       3.407830248557e-10       9.789598268438e-14      -2.466461185210e-12       3.601099708712e-16       1.272513426362e-11       1.672306454005e-12      -8.278200332379e-15 
   93       3.448369501897e-10       1.002570672127e-13      -2.558579154677e-12       3.679892869174e-16       1.237355485087e-11       1.634934379145e-12      -8.232934781801e-15 
   94       3.489227894848e-10       1.026141172724e-13      -2.651436715741e-12       3.759568249097e-16       1.203337975267e-11       1.598680792875e-12      -8.177797566880e-15 
   95       3.530409644718e-10       1.049651180160e-13      -2.744971262354e-12       3.840130512372e-16       1.170467047272e-11       1.563556449602e-12      -8.113834599731e-15 
   96       3.571917371249e-10       1.073080203637e-13      -2.839118709384e-12       3.921584611343e-16       1.138738709272e-11       1.529561553858e-12      -8.042201431470e-15 
   97       3.613752021229e-10       1.096407414049e-13      -2.933813506330e-12       4.003935793675e-16       1.108138439063e-11       1.496685349126e-12      -7.964166181573e-15 
   98       3.655912793109e-10       1.119611647994e-13      -3.028988651053e-12       4.087189609208e-16       1.078640795896e-11       1.464905706685e-12      -7.881112467233e-15 
   99       3.698397061621e-10       1.142671411782e-13      -3.124575703493e-12       4.171351916828e-16       1.050209032301e-11       1.434188714434e-12      -7.794542332709e-15 
  100       3.741200302394e-10       1.165564885448e-13      -3.220504799397e-12       4.256428891318e-16       1.022794705914e-11       1.404488265731e-12      -7.706079178689e-15 
  101       3.784316016573e-10       1.188269926760e-13      -3.316704664037e-12       4.342427030230e-16       9.963372913037e-12       1.375745648226e-12      -7.617470691641e-15 
  102       3.827735655428e-10       1.210764075233e-13      -3.413102625937e-12       4.429353160739e-16       9.707637917979e-12       1.347889132693e-12      -7.530591773170e-15 
  103       3.871448544982e-10       1.233024556139e-13      -3.509624630594e-12       4.517214446507e-16       9.459883513080e-12       1.320833561868e-12      -7.447447469373e-15 
  104       3.915444335547e-10       1.255028842523e-13      -3.606195884793e-12       4.606018144584e-16       9.219316779730e-12       1.294500193160e-12      -7.369742753888e-15 
  105       3.959720889589e-10       1.276756419078e-13      -3.702742859131e-12       4.695770823920e-16       8.985831394035e-12       1.268880165118e-12      -7.297519380445e-15 
  106       4.004277323826e-10       1.298187265132e-13      -3.799191582843e-12       4.786479053586e-16       8.759463709822e-12       1.243978877738e-12      -7.230339492889e-15 
  107       4.049111532387e-10       1.319301327937e-13      -3.895467057780e-12       4.878149647372e-16       8.540200446938e-12       1.219796317857e-12      -7.167700519510e-15 
  108       4.094220139172e-10       1.340078532817e-13      -3.991493279050e-12       4.970789667904e-16       8.327976986634e-12       1.196326870553e-12      -7.109033342550e-15 
  109       4.139598450222e-10       1.360498793305e-13      -4.087193255681e-12       5.064406430759e-16       8.122675666949e-12       1.173559130553e-12      -7.053700467706e-15 
  110       4.185240406076e-10       1.380542021288e-13      -4.182489031264e-12       5.159007508579e-16       7.924124078100e-12       1.151475713633e-12      -7.000994193640e-15 
  111       4.231138534136e-10       1.400188137153e-13      -4.277301704613e-12       5.254600735184e-16       7.732093357860e-12       1.130053068025e-12      -6.950134781483e-15 
  112       4.277283901029e-10       1.419417079923e-13      -4.371551450414e-12       5.351194209689e-16       7.546296486951e-12       1.109261285821e-12      -6.900268624342e-15 
  113       4.323666064973e-10       1.438208817408e-13      -4.465157539880e-12       5.448796300620e-16       7.366386584423e-12       1.089063914373e-12      -6.850466416803e-15 
  114       4.370273028138e-10       1.456543356341e-13      -4.558038361398e-12       5.547415650025e-16       7.191955203042e-12       1.069417767703e-12      -6.799721324439e-15 
  115       4.417091189007e-10       1.474400752523e-13      -4.650111441188e-12       5.647061177593e-16       7.022530624673e-12       1.050272737903e-12      -6.746947153318e-15 
  116       4.464107358979e-10       1.491761649295e-13      -4.741294575380e-12       5.747741829450e-16       6.857681020891e-12       1.031582792950e-12      -6.691209637304e-15 
  117       4.511315192153e-10       1.508608945533e-13      -4.831509338234e-12       5.849465781121e-16       6.697341808205e-12       1.013340890289e-12      -6.632456115141e-15 
  118       4.558709451468e-10       1.524926350438e-13      -4.920678041222e-12       5.952241144940e-16       6.541525077300e-12       9.955479736875e-13      -6.570871543900e-15 
  119       4.606283985348e-10       1.540697888009e-13      -5.008722689916e-12       6.056076218531e-16       6.390217520078e-12       9.782020779298e-13      -6.506653547338e-15 
  120       4.654031698315e-10       1.555907911857e-13      -5.095565014463e-12       6.160979486668e-16       6.243379652226e-12       9.612982391273e-13      -6.440012646568e-15 
  121       4.701944521609e-10       1.570541120019e-13      -5.181126500068e-12       6.266959623127e-16       6.100945035798e-12       9.448284050303e-13      -6.371172490732e-15 
  122       4.750013383797e-10       1.584582569771e-13      -5.265328417476e-12       6.374025492548e-16       5.962819501787e-12       9.287813453397e-13      -6.300370087671e-15 
  123       4.798228181390e-10       1.598017692444e-13      -5.348091853444e-12       6.482186152291e-16       5.828880372703e-12       9.131425620176e-13      -6.227856034597e-15 
  124       4.846577749457e-10       1.610832308237e-13      -5.429337741226e-12       6.591450854293e-16       5.698975685145e-12       8.978941995989e-13      -6.153894748763e-15 
  125       4.895049832240e-10       1.623012641032e-13      -5.508986891055e-12       6.701829046925e-16       5.572923412378e-12       8.830149555028e-13      -6.078764698138e-15 
  126       4.943631053768e-10       1.634545333206e-13      -5.586960020613e-12       6.813330376850e-16       5.450510686909e-12       8.684799903435e-13      -6.002758632073e-15 
  127       4.992306888470e-10       1.645417460447e-13      -5.663177785522e-12       6.925964690881e-16       5.331493023064e-12       8.542608382421e-13      -5.926183811975e-15 
  128       5.041061631793e-10       1.655616546569e-13      -5.737560809813e-12       7.039742037837e-16       5.215593539558e-12       8.403253171374e-13      -5.849362241980e-15 
  129       5.089880024101e-10       1.665131039328e-13      -5.810030633635e-12       7.154672373219e-16       5.102562299304e-12       8.266450416983e-13      -5.772584630236e-15 
  130       5.138752386208e-10       1.673951765433e-13      -5.880512609157e-12       7.270764632671e-16       4.992363340068e-12       8.132190843963e-13      -5.695966072587e-15 
  131       5.187669994309e-10       1.682070663890e-13      -5.948933381426e-12       7.388027559913e-16       4.885006787646e-12       8.000527526715e-13      -5.619574899437e-15 
  132       5.236623459815e-10       1.689480357241e-13      -6.015220036301e-12       7.506469994545e-16       4.780490233974e-12       7.871501840635e-13      -5.543477426567e-15 
  133       5.285602711791e-10       1.696174169679e-13      -6.079300137495e-12       7.626100871778e-16       4.678798389883e-12       7.745143109247e-13      -5.467737854717e-15 
  134       5.334596979406e-10       1.702146145157e-13      -6.141101763621e-12       7.746929222164e-16       4.579902737854e-12       7.621468251324e-13      -5.392418169173e-15 
  135       5.383594774378e-10       1.707391065503e-13      -6.200553545230e-12       7.868964171330e-16       4.483761184767e-12       7.500481428022e-13      -5.317578039348e-15 
  136       5.432583873413e-10       1.711904468536e-13      -6.257584701858e-12       7.992214939704e-16       4.390317714655e-12       7.382173689998e-13      -5.243274718370e-15 
  137       5.481551300658e-10       1.715682666171e-13      -6.312125079065e-12       8.116690842250e-16       4.299502041454e-12       7.266522624549e-13      -5.169562942664e-15 
  138       5.530483310139e-10       1.718722762541e-13      -6.364105185483e-12       8.242401288197e-16       4.211229261758e-12       7.153492002726e-13      -5.096494831538e-15 
  139       5.579365368211e-10       1.721022672102e-13      -6.413456229852e-12       8.369355780767e-16       4.125399507573e-12       7.043031426473e-13      -5.024119786766e-15 
  140       5.628182135996e-10       1.722581137753e-13      -6.460110158070e-12       8.497563916914e-16       4.041897599064e-12       6.935075975746e-13      -4.952484392173e-15 
  141       5.676917451838e-10       1.723397748943e-13      -6.503999690230e-12       8.627035387046e-16       3.960592697312e-12       6.829545855644e-13      -4.881632313221e-15 
  142       5.725554313736e-10       1.723472959786e-13      -6.545058357666e-12       8.757779974760e-16       3.881337957062e-12       6.726346043534e-13      -4.811604196590e-15 
  143       5.774074861799e-10       1.722808107177e-13      -6.583220539993e-12       8.889807556573e-16       3.803970179482e-12       6.625365936182e-13      -4.742437569767e-15 
  144       5.822461852625e-10       1.721405598552e-13      -6.618422337775e-12       9.023127532992e-16       3.728343923971e-12       6.526502954342e-13      -4.674156761730e-15 
  145       5.870703283339e-10       1.719269457811e-13      -6.650604209266e-12       9.157747059081e-16       3.654438366882e-12       6.429736724226e-13      -4.606741757081e-15 
  146       5.918788192177e-10       1.716404867899e-13      -6.679708665242e-12       9.293672638126e-16       3.582260366584e-12       6.335061572589e-13      -4.540156066169e-15 
  147       5.966705198576e-10       1.712818024909e-13      -6.705679498196e-12       9.430910671128e-16       3.511810802482e-12       6.242463012672e-13      -4.474356271897e-15 
  148       6.014442494195e-10       1.708516157165e-13      -6.728461824183e-12       9.569467453265e-16       3.443084425816e-12       6.151917529020e-13      -4.409291871956e-15 
  149       6.061987833934e-10       1.703507544314e-13      -6.748002124668e-12       9.709349170354e-16       3.376069710450e-12       6.063392362292e-13      -4.344905121058e-15 
  150       6.109328526953e-10       1.697801536413e-13      -6.764248288365e-12       9.850561895314e-16       3.310748703667e-12       5.976845294077e-13      -4.281130873176e-15 
  151       6.156451427692e-10       1.691408573014e-13      -6.777149653090e-12       9.993111584627e-16       3.247096876959e-12       5.892224431709e-13      -4.217896423770e-15 
  152       6.203342926886e-10       1.684340202257e-13      -6.786657047600e-12       1.013700407481e-15       3.185082976825e-12       5.809467993078e-13      -4.155121352030e-15 
  153       6.249988942592e-10       1.676609099953e-13      -6.792722833441e-12       1.028224507885e-15       3.124668875559e-12       5.728504091443e-13      -4.092717363104e-15 
  154       6.296374911201e-10       1.668229088676e-13      -6.795300946794e-12       1.042884018271e-15       3.065809422045e-12       5.649250520250e-13      -4.030588130336e-15 
  155       6.342485778459e-10       1.659215156847e-13      -6.794346940317e-12       1.057679484176e-15       3.008452292551e-12       5.571614537943e-13      -3.968629137500e-15 
  156       6.388305990490e-10       1.649583477825e-13      -6.789818024993e-12       1.072611437725e-15       2.952537841521e-12       5.495492652776e-13      -3.906727521031e-15 
  157       6.433819484809e-10       1.639351428995e-13      -6.781673111975e-12       1.087680397276e-15       2.897998952365e-12       5.420770407631e-13      -3.844761912267e-15 
  158       6.479009681347e-10       1.628537610853e-13      -6.769872854431e-12       1.102886867068e-15       2.844760888259e-12       5.347322164828e-13      -3.782602279676e-15 
  159       6.523859473465e-10       1.617161866097e-13      -6.754379689387e-12       1.118231336867e-15       2.792741142932e-12       5.275010890941e-13      -3.720109771093e-15 
  160       6.568351218978e-10       1.605245298712e-13      -6.735157879576e-12       1.133714281611e-15       2.741849291458e-12       5.203687941611e-13      -3.657136555956e-15 
  161       6.612467944237e-10       1.592809822909e-13      -6.712173689806e-12       1.149336119184e-15       2.692005456206e-12       5.133225843887e-13      -3.593563397701e-15 
  162       6.656197094906e-10       1.579876725029e-13      -6.685395845754e-12       1.165097080271e-15       2.643197853024e-12       5.063620352892e-13      -3.529416436062e-15 
  163       6.699527101257e-10       1.566468010349e-13      -6.654795195908e-12       1.180997326263e-15       2.595430072546e-12       4.994897051060e-13      -3.464760478707e-15 
  164       6.742446191565e-10       1.552606878590e-13      -6.620344622817e-12       1.197036989556e-15       2.548702859691e-12       4.927079099465e-13      -3.399662215611e-15 
  165       6.784942388706e-10       1.538317740839e-13      -6.582019085549e-12       1.213216173002e-15       2.503014050095e-12       4.860187174453e-13      -3.334190234893e-15 
  166       6.827003506759e-10       1.523626236476e-13      -6.539795662166e-12       1.229534949364e-15       2.458358506557e-12       4.794239404269e-13      -3.268415038633e-15 
  167       6.868617147605e-10       1.508559250095e-13      -6.493653592176e-12       1.245993360770e-15       2.414728055473e-12       4.729251305693e-13      -3.202409058703e-15 
  168       6.909770697529e-10       1.493144928435e-13      -6.443574319008e-12       1.262591418167e-15       2.372111423279e-12       4.665235720666e-13      -3.136246672589e-15 
  169       6.950451323819e-10       1.477412697300e-13      -6.389541532469e-12       1.279329100771e-15       2.330494172884e-12       4.602202752928e-13      -3.070004219225e-15 
  170       6.990645971368e-10       1.461393278483e-13      -6.331541211210e-12       1.296206355527e-15       2.289858640115e-12       4.540159704642e-13      -3.003760014809e-15 
  171       7.030341359271e-10       1.445118706697e-13      -6.269561665193e-12       1.313223096555e-15       2.250183870154e-12       4.479111013031e-13      -2.937594368637e-15 
  172       7.069523977429e-10       1.428622346492e-13      -6.203593578149e-12       1.330379204611e-15       2.211445553974e-12       4.419058187005e-13      -2.871589598928e-15 
  173       7.108180083146e-10       1.411938909185e-13      -6.133630050049e-12       1.347674526536e-15       2.173615964782e-12       4.359999743795e-13      -2.805830048645e-15 
  174       7.146295697735e-10       1.395104469785e-13      -6.059666639565e-12       1.365108874709e-15       2.136663894456e-12       4.301931145584e-13      -2.740402101329e-15 
  175       7.183856603110e-10       1.378156483913e-13      -5.981701406531e-12       1.382682026504e-15       2.100554589984e-12       4.244844736137e-13      -2.675394196917e-15 
  176       7.220848338393e-10       1.361133804732e-13      -5.899734954415e-12       1.400393723743e-15       2.065249689903e-12       4.188729677430e-13      -2.610896847576e-15 
  177       7.257256196513e-10       1.344076699869e-13      -5.813770472774e-12       1.418243672146e-15       2.030707160736e-12       4.133571886289e-13      -2.547002653524e-15 
