# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  479       3.343605211078e-10       1.623473109809e-12      -1.094410897100e-11       0.000000000000e+00       8.385388404292e-14       2.354563718275e-15       9.633754635444e-16 
  480       3.359484419000e-10       1.599431392459e-12      -1.088443519852e-11       0.000000000000e+00       8.324802694478e-14       2.277482107793e-15       9.487811891432e-16 
  481       3.375253538375e-10       1.575599403351e-12      -1.082002423941e-11       0.000000000000e+00       8.264764997471e-14       2.202386415348e-15       9.341933315451e-16 
  482       3.390905079885e-10       1.551990731206e-12      -1.075093288916e-11       0.000000000000e+00       8.205271427883e-14       2.129263874226e-15       9.196133064228e-16 
  483       3.406431453171e-10       1.528619133323e-12      -1.067721954540e-11       0.000000000000e+00       8.146317879603e-14       2.058101125654e-15       9.050425371904e-16 
  484       3.421824966356e-10       1.505498536332e-12      -1.059894421722e-11       0.000000000000e+00       8.087900024314e-14       1.988884215011e-15       8.904824550032e-16 
  485       3.437077825561e-10       1.482643036940e-12      -1.051616853458e-11       0.000000000000e+00       8.030013310008e-14       1.921598588047e-15       8.759344987558e-16 
  486       3.452182134425e-10       1.460066902690e-12      -1.042895575761e-11       0.000000000000e+00       7.972652959501e-14       1.856229087094e-15       8.614001150818e-16 
  487       3.467129893621e-10       1.437784572706e-12      -1.033737078596e-11       0.000000000000e+00       7.915813968958e-14       1.792759947283e-15       8.468807583525e-16 
  488       3.481913000378e-10       1.415810658450e-12      -1.024148016820e-11       0.000000000000e+00       7.859491106398e-14       1.731174792761e-15       8.323778906760e-16 
  489       3.496523247998e-10       1.394159944467e-12      -1.014135211112e-11       0.000000000000e+00       7.803678910222e-14       1.671456632901e-15       8.178929818965e-16 
  490       3.510952325375e-10       1.372847389142e-12      -1.003705648912e-11       0.000000000000e+00       7.748371687722e-14       1.613587858520e-15       8.034275095928e-16 
  491       3.525191816512e-10       1.351888125447e-12      -9.928664853540e-12       0.000000000000e+00       7.693563513602e-14       1.557550238094e-15       7.889829590778e-16 
  492       3.539233200042e-10       1.331297461697e-12      -9.816250442010e-12       0.000000000000e+00       7.639248228494e-14       1.503324913973e-15       7.745608233973e-16 
  493       3.553067848744e-10       1.311090882296e-12      -9.699888187820e-12       0.000000000000e+00       7.585419437472e-14       1.450892398593e-15       7.601626033293e-16 
  494       3.566687029065e-10       1.291284048492e-12      -9.579654729260e-12       0.000000000000e+00       7.532070508574e-14       1.400232570696e-15       7.457898073825e-16 
  495       3.580081900636e-10       1.271892799129e-12      -9.455628418971e-12       0.000000000000e+00       7.479194571316e-14       1.351324671539e-15       7.314439517960e-16 
  496       3.593243515789e-10       1.252933151393e-12      -9.327889333303e-12       0.000000000000e+00       7.426784515206e-14       1.304147301116e-15       7.171265605378e-16 
  497       3.606162819082e-10       1.234421301572e-12      -9.196519281663e-12       0.000000000000e+00       7.374832988267e-14       1.258678414364e-15       7.028391653041e-16 
  498       3.618830646810e-10       1.216373625798e-12      -9.061601815868e-12       0.000000000000e+00       7.323332395548e-14       1.214895317388e-15       6.885833055183e-16 
  499       3.631237726529e-10       1.198806680805e-12      -8.923222239496e-12       0.000000000000e+00       7.272274897647e-14       1.172774663666e-15       6.743605283300e-16 
  500       3.643374676571e-10       1.181737204677e-12      -8.781467617239e-12       0.000000000000e+00       7.221652409220e-14       1.132292450272e-15       6.601723886140e-16 
  501       3.655232005564e-10       1.165182117602e-12      -8.636426784258e-12       0.000000000000e+00       7.171456597505e-14       1.093424014086e-15       6.460204489694e-16 
  502       3.666800111954e-10       1.149158522621e-12      -8.488190355527e-12       0.000000000000e+00       7.121678880835e-14       1.056144028011e-15       6.319062797187e-16 
  503       3.678069283517e-10       1.133683706379e-12      -8.336850735193e-12       0.000000000000e+00       7.072310427156e-14       1.020426497187e-15       6.178314589066e-16 
  504       3.689029696883e-10       1.118775139880e-12      -8.182502125924e-12       0.000000000000e+00       7.023342152543e-14       9.862447552076e-16       6.037975722993e-16 
  505       3.699672833800e-10       1.104448464684e-12      -8.025237767186e-12       0.000000000000e+00       6.974766190641e-14       9.535741570504e-16       5.898061156727e-16 
  506       3.709995775794e-10       1.090711386191e-12      -7.865141543575e-12       0.000000000000e+00       6.926580350554e-14       9.224002508922e-16       5.758581985838e-16 
  507       3.719997032286e-10       1.077569605909e-12      -7.702296153162e-12       0.000000000000e+00       6.878783784459e-14       8.927108342571e-16       5.619548320637e-16 
  508       3.729675135216e-10       1.065028819902e-12      -7.536785864736e-12       0.000000000000e+00       6.831375527508e-14       8.644932760757e-16       5.480970255092e-16 
  509       3.739028639229e-10       1.053094718597e-12      -7.368696525856e-12       0.000000000000e+00       6.784354497033e-14       8.377345141669e-16       5.342857866363e-16 
  510       3.748056121855e-10       1.041772986586e-12      -7.198115570903e-12       0.000000000000e+00       6.737719491760e-14       8.124210527188e-16       5.205221214330e-16 
  511       3.756756183695e-10       1.031069302431e-12      -7.025132029124e-12       0.000000000000e+00       6.691469191008e-14       7.885389597704e-16       5.068070341129e-16 
  512       3.765127448607e-10       1.020989338472e-12      -6.849836532692e-12       0.000000000000e+00       6.645602153903e-14       7.660738646924e-16       4.931415270680e-16 
  513       3.773168563884e-10       1.011538760630e-12      -6.672321324747e-12       0.000000000000e+00       6.600116818584e-14       7.450109556691e-16       4.795266008221e-16 
  514       3.780878200446e-10       1.002723228216e-12      -6.492680267456e-12       0.000000000000e+00       6.555011501410e-14       7.253349771796e-16       4.659632539837e-16 
  515       3.788255053017e-10       9.945483937303e-13      -6.311008850056e-12       0.000000000000e+00       6.510284396165e-14       7.070302274789e-16       4.524524831993e-16 
  516       3.795297840312e-10       9.870199026723e-13      -6.127404196909e-12       0.000000000000e+00       6.465933573272e-14       6.900805560791e-16       4.389952831065e-16 
  517       3.802005305219e-10       9.801433933449e-13      -5.941965075550e-12       0.000000000000e+00       6.421956978995e-14       6.744693612314e-16       4.255926462871e-16 
  518       3.808376214989e-10       9.739244966589e-13      -5.754791904742e-12       0.000000000000e+00       6.378352434648e-14       6.601795874067e-16       4.122455632205e-16 
  519       3.814409361409e-10       9.683688359392e-13      -5.565986762521e-12       0.000000000000e+00       6.335117635806e-14       6.471937227773e-16       3.989550222363e-16 
  520       3.820103560997e-10       9.634820267295e-13      -5.375653394250e-12       0.000000000000e+00       6.292250151505e-14       6.354937966982e-16       3.857220094683e-16 
  521       3.825457655180e-10       9.592696765979e-13      -5.183897220670e-12       0.000000000000e+00       6.249747423460e-14       6.250613771883e-16       3.725475088066e-16 
  522       3.830470510477e-10       9.557373849419e-13      -4.990825345948e-12       0.000000000000e+00       6.207606765261e-14       6.158775684118e-16       3.594325018518e-16 
  523       3.835141018687e-10       9.528907427941e-13      -4.796546565731e-12       0.000000000000e+00       6.165825361591e-14       6.079230081595e-16       3.463779678674e-16 
  524       3.839468097070e-10       9.507353326271e-13      -4.601171375194e-12       0.000000000000e+00       6.124400267428e-14       6.011778653303e-16       3.333848837330e-16 
  525       3.843450688534e-10       9.492767281592e-13      -4.404811977092e-12       0.000000000000e+00       6.083328407251e-14       5.956218374123e-16       3.204542238981e-16 
  526       3.847087761812e-10       9.485204941591e-13      -4.207582289810e-12       0.000000000000e+00       6.042606574255e-14       5.912341479641e-16       3.075869603345e-16 
  527       3.850378311656e-10       9.484721862518e-13      -4.009597955413e-12       0.000000000000e+00       6.002231429550e-14       5.879935440963e-16       2.947840624896e-16 
  528       3.853321359011e-10       9.491373507236e-13      -3.810976347700e-12       0.000000000000e+00       5.962199501374e-14       5.858782939527e-16       2.820464972401e-16 
  529       3.855915951206e-10       9.505215243273e-13      -3.611836580249e-12       0.000000000000e+00       5.922507184300e-14       5.848661841919e-16       2.693752288445e-16 
  530       3.858161162136e-10       9.526302340876e-13      -3.412299514474e-12       0.000000000000e+00       5.883150738441e-14       5.849345174682e-16       2.567712188963e-16 
  531       3.860056092443e-10       9.554689971067e-13      -3.212487767671e-12       0.000000000000e+00       5.844126288660e-14       5.860601099131e-16       2.442354262776e-16 
  532       3.861599869703e-10       9.590433203688e-13      -3.012525721070e-12       0.000000000000e+00       5.805429823777e-14       5.882192886168e-16       2.317688071120e-16 
  533       3.862791648610e-10       9.633587005462e-13      -2.812539527886e-12       0.000000000000e+00       5.767057195777e-14       5.913878891094e-16       2.193723147175e-16 
  534       3.863630611158e-10       9.684206238043e-13      -2.612657121369e-12       0.000000000000e+00       5.729004119016e-14       5.955412528420e-16       2.070468995600e-16 
  535       3.864115966827e-10       9.742345656066e-13      -2.413008222857e-12       0.000000000000e+00       5.691266169430e-14       6.006542246684e-16       1.947935092063e-16 
  536       3.864246952765e-10       9.808059905205e-13      -2.213724349822e-12       0.000000000000e+00       5.653838783742e-14       6.067011503264e-16       1.826130882774e-16 
  537       3.864022833973e-10       9.881403520221e-13      -2.014938823925e-12       0.000000000000e+00       5.616717258673e-14       6.136558739186e-16       1.705065784013e-16 
  538       3.863442903490e-10       9.962430923019e-13      -1.816786779066e-12       0.000000000000e+00       5.579896750141e-14       6.214917353945e-16       1.584749181664e-16 
  539       3.862506482573e-10       1.005119642070e-12      -1.619405169431e-12       0.000000000000e+00       5.543372272479e-14       6.301815680312e-16       1.465190430748e-16 
  540       3.861212920886e-10       1.014775420361e-12      -1.422932777549e-12       0.000000000000e+00       5.507138697634e-14       6.396976959151e-16       1.346398854952e-16 
  541       3.859561596679e-10       1.025215834339e-12      -1.227510222335e-12       0.000000000000e+00       5.471190754382e-14       6.500119314230e-16       1.228383746158e-16 
  542       3.857551916978e-10       1.036446279106e-12      -1.033279967147e-12       0.000000000000e+00       5.435523027529e-14       6.610955727036e-16       1.111154363982e-16 
  543       3.855183317762e-10       1.048472137502e-12      -8.403863278349e-13       0.000000000000e+00       5.400129957121e-14       6.729194011588e-16       9.947199352984e-17 
  544       3.852455935583e-10       1.061297071415e-12      -6.489625654808e-13       0.000000000000e+00       5.365006706564e-14       6.854572249612e-16       8.790885311711e-17 
  545       3.849372641790e-10       1.074917845841e-12      -4.590917686653e-13       0.000000000000e+00       5.330151794108e-14       6.986966189408e-16       7.642636655551e-17 
  546       3.845937063104e-10       1.089329365937e-12      -2.708449403312e-13       0.000000000000e+00       5.295564530210e-14       7.126284671185e-16       6.502476046538e-17 
  547       3.842152915558e-10       1.104526372102e-12      -8.429382121063e-14       0.000000000000e+00       5.261244154562e-14       7.272434415888e-16       5.370424803684e-17 
  548       3.838024004960e-10       1.120503439094e-12       1.004891073515e-13       0.000000000000e+00       5.227189835646e-14       7.425320014362e-16       4.246502893745e-17 
  549       3.833554227344e-10       1.137254975141e-12       2.834306205744e-13       0.000000000000e+00       5.193400670294e-14       7.584843916516e-16       3.130728921995e-17 
  550       3.828747569430e-10       1.154775221056e-12       4.644567474184e-13       0.000000000000e+00       5.159875683247e-14       7.750906420490e-16       2.023120122999e-17 
  551       3.823608109073e-10       1.173058249354e-12       6.434927677615e-13       0.000000000000e+00       5.126613826716e-14       7.923405661823e-16       9.236923513790e-18 
  552       3.818140015728e-10       1.192097963360e-12       8.204632095764e-13       0.000000000000e+00       5.093613979938e-14       8.102237602616e-16      -1.675399274098e-18 
  553       3.812347550896e-10       1.211888096325e-12       9.952918461070e-13       0.000000000000e+00       5.060874948741e-14       8.287296020697e-16      -1.250563646311e-17 
  554       3.806235068586e-10       1.232422210542e-12       1.167901693046e-12       0.000000000000e+00       5.028395465095e-14       8.478472498790e-16      -2.325367145896e-17 
  555       3.799807015768e-10       1.253693696457e-12       1.338215005710e-12       0.000000000000e+00       4.996174186680e-14       8.675656413681e-16      -3.391940183591e-17 
  556       3.793067932832e-10       1.275695771786e-12       1.506153276218e-12       0.000000000000e+00       4.964209696440e-14       8.878734925378e-16      -4.450273942907e-17 
  557       3.786022454038e-10       1.298421480623e-12       1.671637230668e-12       0.000000000000e+00       4.932500502142e-14       9.087592966284e-16      -5.500361042668e-17 
  558       3.778675307977e-10       1.321863692561e-12       1.834586826313e-12       0.000000000000e+00       4.901045035938e-14       9.302113230359e-16      -6.542195546244e-17 
  559       3.771031318023e-10       1.346015101799e-12       1.994921248738e-12       0.000000000000e+00       4.869841653924e-14       9.522176162287e-16      -7.575772970773e-17 
  560       3.763095402791e-10       1.370868226261e-12       2.152558909039e-12       0.000000000000e+00       4.838888635698e-14       9.747659946639e-16      -8.601090296396e-17 
  561       3.754872576592e-10       1.396415406708e-12       2.307417440994e-12       0.000000000000e+00       4.808184183918e-14       9.978440497045e-16      -9.618145975481e-17 
  562       3.746367949889e-10       1.422648805849e-12       2.459413698247e-12       0.000000000000e+00       4.777726423864e-14       1.021439144535e-15      -1.062693994186e-16 
  563       3.737586729751e-10       1.449560407460e-12       2.608463751481e-12       0.000000000000e+00       4.747513402998e-14       1.045538413080e-15      -1.162747362004e-16 
  564       3.728534220312e-10       1.477142015495e-12       2.754482885594e-12       0.000000000000e+00       4.717543090519e-14       1.070128758917e-15      -1.261974993446e-16 
  565       3.719215823221e-10       1.505385253196e-12       2.897385596878e-12       0.000000000000e+00       4.687813376926e-14       1.095196854197e-15      -1.360377331869e-16 
  566       3.709637038105e-10       1.534281562216e-12       3.037085590195e-12       0.000000000000e+00       4.658322073577e-14       1.120729138560e-15      -1.457954972469e-16 
  567       3.699803463020e-10       1.563822201724e-12       3.173495776152e-12       0.000000000000e+00       4.629066912245e-14       1.146711818048e-15      -1.554708663201e-16 
  568       3.689720794906e-10       1.593998247523e-12       3.306528268282e-12       0.000000000000e+00       4.600045544682e-14       1.173130864029e-15      -1.650639305703e-16 
  569       3.679394830047e-10       1.624800591163e-12       3.436094380218e-12       0.000000000000e+00       4.571255542175e-14       1.199972012106e-15      -1.745747956221e-16 
  570       3.668831464521e-10       1.656219939054e-12       3.562104622868e-12       0.000000000000e+00       4.542694395107e-14       1.227220761037e-15      -1.840035826528e-16 
  571       3.658036694661e-10       1.688246811582e-12       3.684468701596e-12       0.000000000000e+00       4.514359512514e-14       1.254862371653e-15      -1.933504284849e-16 
  572       3.647016617507e-10       1.720871542220e-12       3.803095513396e-12       0.000000000000e+00       4.486248221649e-14       1.282881865770e-15      -2.026154856786e-16 
  573       3.635777431264e-10       1.754084276644e-12       3.917893144070e-12       0.000000000000e+00       4.458357767533e-14       1.311264025112e-15      -2.117989226236e-16 
  574       3.624325435757e-10       1.787874971844e-12       4.028768865404e-12       0.000000000000e+00       4.430685312526e-14       1.339993390222e-15      -2.209009236317e-16 
  575       3.612667032885e-10       1.822233395241e-12       4.135629132344e-12       0.000000000000e+00       4.403227935873e-14       1.369054259380e-15      -2.299216890293e-16 
  576       3.600808727080e-10       1.857149123801e-12       4.238379580176e-12       0.000000000000e+00       4.375982633276e-14       1.398430687523e-15      -2.388614352491e-16 
  577       3.588757125757e-10       1.892611543143e-12       4.336925021701e-12       0.000000000000e+00       4.348946316443e-14       1.428106485155e-15      -2.477203949229e-16 
  578       3.576518939779e-10       1.928609846661e-12       4.431169444409e-12       0.000000000000e+00       4.322115812654e-14       1.458065217271e-15      -2.564988169737e-16 
  579       3.564100983903e-10       1.965133034631e-12       4.521016007660e-12       0.000000000000e+00       4.295487864318e-14       1.488290202267e-15      -2.651969667080e-16 
  580       3.551510177241e-10       2.002169913329e-12       4.606367039860e-12       0.000000000000e+00       4.269059128529e-14       1.518764510863e-15      -2.738151259080e-16 
  581       3.538753543714e-10       2.039709094143e-12       4.687124035637e-12       0.000000000000e+00       4.242826176633e-14       1.549470965012e-15      -2.823535929243e-16 
  582       3.525838212509e-10       2.077738992686e-12       4.763187653015e-12       0.000000000000e+00       4.216785493779e-14       1.580392136824e-15      -2.908126827674e-16 
  583       3.512771137017e-10       2.116247613856e-12       4.834472968880e-12       0.000000000000e+00       4.190934008399e-14       1.611512506759e-15      -2.991925333450e-16 
  584       3.499558243012e-10       2.155221902908e-12       4.900955669751e-12       0.000000000000e+00       4.165270696046e-14       1.642824999647e-15      -3.074925186669e-16 
  585       3.486205260092e-10       2.194648376418e-12       4.962627009346e-12       0.000000000000e+00       4.139795014751e-14       1.674324609812e-15      -3.157118211627e-16 
  586       3.472718001628e-10       2.234513333915e-12       5.019478657277e-12       0.000000000000e+00       4.114506378480e-14       1.706006256240e-15      -3.238496242353e-16 
  587       3.459102365114e-10       2.274802856917e-12       5.071502701601e-12       0.000000000000e+00       4.089404156879e-14       1.737864782263e-15      -3.319051122850e-16 
  588       3.445364332532e-10       2.315502807972e-12       5.118691651376e-12       0.000000000000e+00       4.064487675019e-14       1.769894955230e-15      -3.398774707329e-16 
  589       3.431509970703e-10       2.356598829693e-12       5.161038439214e-12       0.000000000000e+00       4.039756213147e-14       1.802091466190e-15      -3.477658860454e-16 
  590       3.417545431644e-10       2.398076343799e-12       5.198536423840e-12       0.000000000000e+00       4.015209006427e-14       1.834448929568e-15      -3.555695457579e-16 
  591       3.403476952926e-10       2.439920550151e-12       5.231179392642e-12       0.000000000000e+00       3.990845244689e-14       1.866961882840e-15      -3.632876384989e-16 
  592       3.389310858030e-10       2.482116425795e-12       5.258961564225e-12       0.000000000000e+00       3.966664072173e-14       1.899624786215e-15      -3.709193540136e-16 
  593       3.375053556701e-10       2.524648723993e-12       5.281877590973e-12       0.000000000000e+00       3.942664587276e-14       1.932432022308e-15      -3.784638831885e-16 
  594       3.360711545309e-10       2.567501973269e-12       5.299922561593e-12       0.000000000000e+00       3.918845842300e-14       1.965377895824e-15      -3.859204180749e-16 
  595       3.346291407202e-10       2.610660476440e-12       5.313092003679e-12       0.000000000000e+00       3.895206843193e-14       1.998456633228e-15      -3.932881519129e-16 
  596       3.331799813065e-10       2.654108309661e-12       5.321381886261e-12       0.000000000000e+00       3.871746549301e-14       2.031662382427e-15      -4.005662791555e-16 
  597       3.317243521271e-10       2.697829321460e-12       5.324788622362e-12       0.000000000000e+00       3.848463873111e-14       2.064989212448e-15      -4.077539954926e-16 
  598       3.302629378245e-10       2.741807131775e-12       5.323309071552e-12       0.000000000000e+00       3.825357679996e-14       2.098431113114e-15      -4.148504978747e-16 
  599       3.287964318817e-10       2.786025130996e-12       5.316940542502e-12       0.000000000000e+00       3.802426787964e-14       2.131981994722e-15      -4.218549845371e-16 
  600       3.273255366576e-10       2.830466479000e-12       5.305680795539e-12       0.000000000000e+00       3.779669967400e-14       2.165635687721e-15      -4.287666550238e-16 
  601       3.258509634230e-10       2.875114104192e-12       5.289528045202e-12       0.000000000000e+00       3.757085940818e-14       2.199385942391e-15      -4.355847102116e-16 
  602       3.243734323962e-10       2.919950702540e-12       5.268480962795e-12       0.000000000000e+00       3.734673382601e-14       2.233226428515e-15      -4.423083523339e-16 
  603       3.228936727784e-10       2.964958736617e-12       5.242538678941e-12       0.000000000000e+00       3.712430918751e-14       2.267150735065e-15      -4.489367850044e-16 
  604       3.214124227896e-10       3.010120434638e-12       5.211700786140e-12       0.000000000000e+00       3.690357126632e-14       2.301152369873e-15      -4.554692132417e-16 
  605       3.199304297042e-10       3.055417789497e-12       5.175967341318e-12       0.000000000000e+00       3.668450534719e-14       2.335224759310e-15      -4.619048434928e-16 
  606       3.184484498866e-10       3.100832557807e-12       5.135338868388e-12       0.000000000000e+00       3.646709622345e-14       2.369361247968e-15      -4.682428836573e-16 
  607       3.169672488268e-10       3.146346258937e-12       5.089816360800e-12       0.000000000000e+00       3.625132819440e-14       2.403555098331e-15      -4.744825431110e-16 
  608       3.154876011760e-10       3.191940174051e-12       5.039401284098e-12       0.000000000000e+00       3.603718506286e-14       2.437799490458e-15      -4.806230327304e-16 
  609       3.140102907827e-10       3.237595345147e-12       4.984095578472e-12       0.000000000000e+00       3.582465013257e-14       2.472087521655e-15      -4.866635649162e-16 
  610       3.125361107276e-10       3.283292574096e-12       4.923901661317e-12       0.000000000000e+00       3.561370620568e-14       2.506412206160e-15      -4.926033536175e-16 
  611       3.110658633599e-10       3.329012421676e-12       4.858822429783e-12       0.000000000000e+00       3.540433558020e-14       2.540766474815e-15      -4.984416143558e-16 
  612       3.096003603324e-10       3.374735206615e-12       4.788861263333e-12       0.000000000000e+00       3.519652004746e-14       2.575143174745e-15      -5.041775642487e-16 
  613       3.081404226378e-10       3.420441004628e-12       4.714022026294e-12       0.000000000000e+00       3.499024088956e-14       2.609535069035e-15      -5.098104220343e-16 
  614       3.066868806436e-10       3.466109647454e-12       4.634309070417e-12       0.000000000000e+00       3.478547887687e-14       2.643934836412e-15      -5.153394080946e-16 
  615       3.052405741284e-10       3.511720721897e-12       4.549727237426e-12       0.000000000000e+00       3.458221426545e-14       2.678335070915e-15      -5.207637444800e-16 
  616       3.038023523172e-10       3.557253568860e-12       4.460281861577e-12       0.000000000000e+00       3.438042679451e-14       2.712728281579e-15      -5.260826549330e-16 
  617       3.023730739170e-10       3.602687282390e-12       4.365978772209e-12       0.000000000000e+00       3.418009568390e-14       2.747106892111e-15      -5.312953649121e-16 
  618       3.009536071526e-10       3.648000708708e-12       4.266824296301e-12       0.000000000000e+00       3.398119963156e-14       2.781463240565e-15      -5.364011016159e-16 
  619       2.995448298022e-10       3.693172445254e-12       4.162825261027e-12       0.000000000000e+00       3.378371681096e-14       2.815789579023e-15      -5.413990940072e-16 
  620       2.981476292332e-10       3.738180839723e-12       4.053988996308e-12       0.000000000000e+00       3.358762486859e-14       2.850078073271e-15      -5.462885728365e-16 
  621       2.967629024376e-10       3.783003989104e-12       3.940323337368e-12       0.000000000000e+00       3.339290092140e-14       2.884320802477e-15      -5.510687706666e-16 
  622       2.953914664898e-10       3.827621311114e-12       3.821845124743e-12       0.000000000000e+00       3.319952488759e-14       2.918509994828e-15      -5.557391998696e-16 
  623       2.940337875455e-10       3.872018300888e-12       3.698605917762e-12       0.000000000000e+00       3.300748956976e-14       2.952638741158e-15      -5.603004937236e-16 
  624       2.926902455649e-10       3.916181883817e-12       3.570666888467e-12       0.000000000000e+00       3.281679080294e-14       2.986700297398e-15      -5.647535850668e-16 
  625       2.913612233240e-10       3.960098852763e-12       3.438090383855e-12       0.000000000000e+00       3.262742414113e-14       3.020687849884e-15      -5.690994302167e-16 
  626       2.900471064224e-10       4.003755867585e-12       3.300939931067e-12       0.000000000000e+00       3.243938485584e-14       3.054594515106e-15      -5.733390090811e-16 
  627       2.887482832911e-10       4.047139454663e-12       3.159280242574e-12       0.000000000000e+00       3.225266793454e-14       3.088413339462e-15      -5.774733252671e-16 
  628       2.874651452007e-10       4.090236006423e-12       3.013177221361e-12       0.000000000000e+00       3.206726807916e-14       3.122137299001e-15      -5.815034061918e-16 
  629       2.861980862690e-10       4.133031780866e-12       2.862697966116e-12       0.000000000000e+00       3.188317970460e-14       3.155759299183e-15      -5.854303031923e-16 
  630       2.849475034689e-10       4.175512901087e-12       2.707910776416e-12       0.000000000000e+00       3.170039693721e-14       3.189272174622e-15      -5.892550916355e-16 
  631       2.837137966366e-10       4.217665354807e-12       2.548885157909e-12       0.000000000000e+00       3.151891361327e-14       3.222668688842e-15      -5.929788710281e-16 
  632       2.824973684794e-10       4.259474993891e-12       2.385691827505e-12       0.000000000000e+00       3.133872327753e-14       3.255941534026e-15      -5.966027651271e-16 
  633       2.812986245833e-10       4.300927533881e-12       2.218402718558e-12       0.000000000000e+00       3.115981918163e-14       3.289083330763e-15      -6.001279220493e-16 
  634       2.801179734214e-10       4.342008553515e-12       2.047090986057e-12       0.000000000000e+00       3.098219428267e-14       3.322086627807e-15      -6.035555143817e-16 
  635       2.789558263614e-10       4.382703494255e-12       1.871831011805e-12       0.000000000000e+00       3.080584124164e-14       3.354943901818e-15      -6.068867392916e-16 
  636       2.778125976735e-10       4.422997659814e-12       1.692698409612e-12       0.000000000000e+00       3.063075242196e-14       3.387647557121e-15      -6.101228186362e-16 
  637       2.766887045390e-10       4.462876215676e-12       1.509770030477e-12       0.000000000000e+00       3.045691988793e-14       3.420189925452e-15      -6.132649990731e-16 
  638       2.755845670570e-10       4.502324188627e-12       1.323123967774e-12       0.000000000000e+00       3.028433540326e-14       3.452563265708e-15      -6.163145521700e-16 
  639       2.745006082535e-10       4.541326466277e-12       1.132839562442e-12       0.000000000000e+00       3.011299042954e-14       3.484759763703e-15      -6.192727745153e-16 
  640       2.734372540885e-10       4.579867796585e-12       9.389974081661e-13       0.000000000000e+00       2.994287612474e-14       3.516771531912e-15      -6.221409878274e-16 
  641       2.723949334642e-10       4.617932787386e-12       7.416793565653e-13       0.000000000000e+00       2.977398334172e-14       3.548590609227e-15      -6.249205390652e-16 
  642       2.713740782332e-10       4.655505905917e-12       5.409685223800e-13       0.000000000000e+00       2.960630262669e-14       3.580208960704e-15      -6.276128005382e-16 
  643       2.703751232057e-10       4.692571478339e-12       3.369492886566e-13       0.000000000000e+00       2.943982421771e-14       3.611618477316e-15      -6.302191700163e-16 
  644       2.693985061580e-10       4.729113689264e-12       1.297073119339e-13       0.000000000000e+00       2.927453804321e-14       3.642810975704e-15      -6.327410708399e-16 
  645       2.684446678401e-10       4.765116581280e-12      -8.067047257090e-14       0.000000000000e+00       2.911043372045e-14       3.673778197926e-15      -6.351799520301e-16 
  646       2.675140519840e-10       4.800564054479e-12      -2.940958457762e-13       0.000000000000e+00       2.894750055404e-14       3.704511811207e-15      -6.375372883985e-16 
  647       2.666071053110e-10       4.835439865977e-12      -5.104792995497e-13       0.000000000000e+00       2.878572753441e-14       3.735003407693e-15      -6.398145806576e-16 
  648       2.657242775401e-10       4.869727629445e-12      -7.297300315227e-13       0.000000000000e+00       2.862510333632e-14       3.765244504199e-15      -6.420133555304e-16 
  649       2.648660213957e-10       4.903410814627e-12      -9.517559399038e-13       0.000000000000e+00       2.846561631734e-14       3.795226541960e-15      -6.441351658609e-16 
  650       2.640327926155e-10       4.936472746874e-12      -1.176463618293e-12       0.000000000000e+00       2.830725451636e-14       3.824940886383e-15      -6.461815907237e-16 
  651       2.632250499586e-10       4.968896606663e-12      -1.403758350495e-12       0.000000000000e+00       2.815000565205e-14       3.854378826796e-15      -6.481542355345e-16 
  652       2.624432552130e-10       5.000665429124e-12      -1.633544105335e-12       0.000000000000e+00       2.799385712138e-14       3.883531576201e-15      -6.500547321598e-16 
  653       2.616878732040e-10       5.031762103565e-12      -1.865723531471e-12       0.000000000000e+00       2.783879599813e-14       3.912390271021e-15      -6.518847390269e-16 
  654       2.609593718017e-10       5.062169372999e-12      -2.100197952206e-12       0.000000000000e+00       2.768480903134e-14       3.940945970855e-15      -6.536459412344e-16 
  655       2.602582219293e-10       5.091869833668e-12      -2.336867360308e-12       0.000000000000e+00       2.753188264382e-14       3.969189658225e-15      -6.553400506617e-16 
  656       2.595848975705e-10       5.120845934566e-12      -2.575630412816e-12       0.000000000000e+00       2.738000293064e-14       3.997112238330e-15      -6.569688060795e-16 
  657       2.589398757778e-10       5.149079976968e-12      -2.816384425862e-12       0.000000000000e+00       2.722915565766e-14       4.024704538793e-15      -6.585339732595e-16 
  658       2.583236366804e-10       5.176554113955e-12      -3.059025369477e-12       0.000000000000e+00       2.707932625995e-14       4.051957309416e-15      -6.600373450846e-16 
  659       2.577366634918e-10       5.203250349935e-12      -3.303447862413e-12       0.000000000000e+00       2.693049984036e-14       4.078861221926e-15      -6.614807416591e-16 
  660       2.571794425181e-10       5.229150540173e-12      -3.549545166948e-12       0.000000000000e+00       2.678266116795e-14       4.105406869731e-15      -6.628660104182e-16 
