# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   69       2.476041631009e-10       4.889424839918e-14      -7.016066069147e-13       2.288648569180e-16       2.822330855309e-11       3.185972115828e-12      -1.127868621130e-14 
   70       2.507159756079e-10       5.089147291241e-14      -7.634306384824e-13       2.355352510083e-16       2.728032369298e-11       3.092113855559e-12      -1.104580589948e-14 
   71       2.538611738666e-10       5.292153822086e-14      -8.270141611271e-13       2.422998485166e-16       2.637950879849e-11       3.002321267291e-12      -1.081292914034e-14 
   72       2.570401539058e-10       5.498341169580e-14      -8.923303027498e-13       2.491586834147e-16       2.551956260474e-11       2.916486241883e-12      -1.058235055424e-14 
   73       2.602527520965e-10       5.707601287695e-14      -9.593499907411e-13       2.561118072522e-16       2.469835214227e-11       2.834419362547e-12      -1.035650240277e-14 
   74       2.634982128700e-10       5.919821348630e-14      -1.028041949114e-12       2.631592899725e-16       2.391287371355e-11       2.755846044175e-12      -1.013795710606e-14 
   75       2.667751564353e-10       6.134883744190e-14      -1.098372695637e-12       2.703012207281e-16       2.315921386952e-11       2.680402672649e-12      -9.929429760097e-15 
   76       2.700822465476e-10       6.352660348466e-14      -1.170306621660e-12       2.775377089067e-16       2.243352488996e-11       2.607727315390e-12      -9.733439037527e-15 
   77       2.734204057575e-10       6.572994094952e-14      -1.243806254739e-12       2.848688856225e-16       2.173524285162e-11       2.537759484070e-12      -9.551212936189e-15 
   78       2.767909473494e-10       6.795714026826e-14      -1.318832038914e-12       2.922949039797e-16       2.106438821897e-11       2.470488274964e-12      -9.383587134927e-15 
   79       2.801948934914e-10       7.020640623209e-14      -1.395342255116e-12       2.998159396934e-16       2.042058547481e-11       2.405860756772e-12      -9.231324492728e-15 
   80       2.836329573079e-10       7.247585682870e-14      -1.473293019987e-12       3.074321919093e-16       1.980304490000e-11       2.343780049196e-12      -9.095110560918e-15 
   81       2.871055249522e-10       7.476352207929e-14      -1.552638284719e-12       3.151438840237e-16       1.921054435320e-11       2.284103401523e-12      -8.975549095347e-15 
   82       2.906126376799e-10       7.706734287563e-14      -1.633329833870e-12       3.229512645037e-16       1.864141105060e-11       2.226640271200e-12      -8.873157568583e-15 
   83       2.941539739216e-10       7.938516981711e-14      -1.715317284205e-12       3.308546077067e-16       1.809350334567e-11       2.171150402411e-12      -8.788362682101e-15 
   84       2.977291574082e-10       8.171483648311e-14      -1.798548278627e-12       3.388542042860e-16       1.756473339655e-11       2.117403751455e-12      -8.721104262073e-15 
   85       3.013387795072e-10       8.405439575413e-14      -1.882969107512e-12       3.469503287806e-16       1.705477463494e-11       2.065375886041e-12      -8.669581328752e-15 
   86       3.049835142874e-10       8.640192071762e-14      -1.968524188714e-12       3.551432681309e-16       1.656360526955e-11       2.015081606839e-12      -8.631288957259e-15 
   87       3.086637952721e-10       8.875543380275e-14      -2.055155883683e-12       3.634333322512e-16       1.609098357071e-11       1.966515111813e-12      -8.603380505083e-15 
   88       3.123798029913e-10       9.111290686844e-14      -2.142804499577e-12       3.718208546743e-16       1.563643874071e-11       1.919649114242e-12      -8.582656542483e-15 
   89       3.161314525346e-10       9.347226129146e-14      -2.231408291364e-12       3.803061931971e-16       1.519926178403e-11       1.874433960743e-12      -8.565553782888e-15 
   90       3.199183811044e-10       9.583136805445e-14      -2.320903463937e-12       3.888897305247e-16       1.477849637766e-11       1.830796749289e-12      -8.548134013304e-15 
   91       3.237399355678e-10       9.818804783401e-14      -2.411224174212e-12       3.975718749160e-16       1.437292974139e-11       1.788640447228e-12      -8.526073024712e-15 
   92       3.275951600103e-10       1.005400710888e-13      -2.502302533247e-12       4.063530608283e-16       1.398108350806e-11       1.747843009307e-12      -8.494649542473e-15 
   93       3.314831245984e-10       1.028851946196e-13      -2.594069618895e-12       4.152337476587e-16       1.360156567188e-11       1.708288167260e-12      -8.449847651452e-15 
   94       3.354039957839e-10       1.052212773490e-13      -2.686458683444e-12       4.242144143503e-16       1.323420681363e-11       1.669965011415e-12      -8.391877779578e-15 
   95       3.393581047938e-10       1.075461821988e-13      -2.779402434553e-12       4.332955651633e-16       1.287907867903e-11       1.632881825164e-12      -8.322167267937e-15 
   96       3.433456130036e-10       1.098577417503e-13      -2.872832083444e-12       4.424777321172e-16       1.253614420989e-11       1.597035306645e-12      -8.242298219222e-15 
   97       3.473665041750e-10       1.121537588330e-13      -2.966677360881e-12       4.517614756089e-16       1.220525337086e-11       1.562410121512e-12      -8.154011712896e-15 
   98       3.514205766940e-10       1.144320071136e-13      -3.060866533153e-12       4.611473850322e-16       1.188613897615e-11       1.528978455707e-12      -8.059212020354e-15 
   99       3.555074358086e-10       1.166902316842e-13      -3.155326418049e-12       4.706360793961e-16       1.157841251633e-11       1.496699568228e-12      -7.959970820081e-15 
  100       3.596264858668e-10       1.189261496514e-13      -3.249982400838e-12       4.802282079437e-16       1.128155998499e-11       1.465519343900e-12      -7.858531412819e-15 
  101       3.637769225543e-10       1.211374507247e-13      -3.344758450252e-12       4.899244507713e-16       1.099493770556e-11       1.435369846148e-12      -7.757312936727e-15 
  102       3.679577251328e-10       1.233217978057e-13      -3.439577134460e-12       4.997255194466e-16       1.071776815803e-11       1.406168869766e-12      -7.658914582543e-15 
  103       3.721676486774e-10       1.254768275761e-13      -3.534359637053e-12       5.096321576279e-16       1.044913580566e-11       1.377819493687e-12      -7.566119808745e-15 
  104       3.764054959092e-10       1.276002102154e-13      -3.629026628241e-12       5.196451305719e-16       1.018819520135e-11       1.350232119517e-12      -7.481288640401e-15 
  105       3.806709912320e-10       1.296898364706e-13      -3.723500978084e-12       5.297651907094e-16       9.934836311512e-12       1.323394940942e-12      -7.404431994412e-15 
  106       3.849640108440e-10       1.317436570716e-13      -3.817705441278e-12       5.399931085514e-16       9.689101705991e-12       1.297312204260e-12      -7.334883870964e-15 
  107       3.892843090536e-10       1.337596270834e-13      -3.911561859728e-12       5.503296838752e-16       9.450980485934e-12       1.271982374973e-12      -7.271887561616e-15 
  108       3.936315135899e-10       1.357357071444e-13      -4.004991187933e-12       5.607757462216e-16       9.220406443282e-12       1.247397937649e-12      -7.214593140116e-15 
  109       3.980051209128e-10       1.376698647050e-13      -4.097913518356e-12       5.713321553911e-16       8.997256220249e-12       1.223545195792e-12      -7.162054953200e-15 
  110       4.024044915238e-10       1.395600752658e-13      -4.190248106806e-12       5.819998019407e-16       8.781347468812e-12       1.200404071707e-12      -7.113229111403e-15 
  111       4.068288452756e-10       1.414043236164e-13      -4.281913397812e-12       5.927796076808e-16       8.572437010196e-12       1.177947906371e-12      -7.066970979867e-15 
  112       4.112772566834e-10       1.432006050737e-13      -4.372827050004e-12       6.036725261717e-16       8.370218994362e-12       1.156143259294e-12      -7.022032669143e-15 
  113       4.157486502343e-10       1.449469267204e-13      -4.462905961488e-12       6.146795432205e-16       8.174323059491e-12       1.134949708389e-12      -6.977060526004e-15 
  114       4.202417956984e-10       1.466413086435e-13      -4.552066295222e-12       6.258016773772e-16       7.984312491473e-12       1.114319649841e-12      -6.930592624247e-15 
  115       4.247553034388e-10       1.482817851726e-13      -4.640223504398e-12       6.370399804323e-16       7.799682383391e-12       1.094198097969e-12      -6.881056255502e-15 
  116       4.292878155436e-10       1.498664604527e-13      -4.727293379616e-12       6.483954964685e-16       7.619970598804e-12       1.074535078977e-12      -6.827106539936e-15 
  117       4.338386156119e-10       1.513936801785e-13      -4.813195280607e-12       6.598691323084e-16       7.445109901775e-12       1.055324949546e-12      -6.768694327769e-15 
  118       4.384070846450e-10       1.528618831624e-13      -4.897849346912e-12       6.714617721757e-16       7.275115382284e-12       1.036571505070e-12      -6.706124026917e-15 
  119       4.429925089321e-10       1.542695505690e-13      -4.981175545276e-12       6.831743178583e-16       7.109974649217e-12       1.018275725702e-12      -6.639724601945e-15 
  120       4.475940770927e-10       1.556152076342e-13      -5.063093704058e-12       6.950076888385e-16       6.949646987233e-12       1.000435687570e-12      -6.569850080963e-15 
  121       4.522108771174e-10       1.568974253837e-13      -5.143523547646e-12       7.069628224240e-16       6.794062513633e-12       9.830464739979e-13      -6.496880062527e-15 
  122       4.568418934107e-10       1.581148223520e-13      -5.222384730865e-12       7.190406738773e-16       6.643121335224e-12       9.661000867219e-13      -6.421220222537e-15 
  123       4.614860038317e-10       1.592660663014e-13      -5.299596873391e-12       7.312422165464e-16       6.496692705191e-12       9.495853571104e-13      -6.343302821128e-15 
  124       4.661419767369e-10       1.603498759409e-13      -5.375079594163e-12       7.435684419948e-16       6.354614179959e-12       9.334878573827e-13      -6.263587209580e-15 
  125       4.708084680211e-10       1.613650226449e-13      -5.448752545796e-12       7.560203601320e-16       6.216690776064e-12       9.177898118270e-13      -6.182560337203e-15 
  126       4.754840181595e-10       1.623103321720e-13      -5.520535448989e-12       7.685989993438e-16       6.082694127021e-12       9.024700080199e-13      -6.100737258247e-15 
  127       4.801670492496e-10       1.631846863843e-13      -5.590348126940e-12       7.813054066221e-16       5.952361640188e-12       8.875037080440e-13      -6.018661638788e-15 
  128       4.848558620526e-10       1.639870249660e-13      -5.658110539758e-12       7.941406476954e-16       5.825395653634e-12       8.728625597077e-13      -5.936906263638e-15 
  129       4.895488079693e-10       1.647163905233e-13      -5.723743828858e-12       8.071057709082e-16       5.701527542147e-12       8.585211219321e-13      -5.855970588934e-15 
  130       4.942448325801e-10       1.653720658282e-13      -5.787173506593e-12       8.202016941010e-16       5.580719777207e-12       8.444774388402e-13      -5.775959616621e-15 
  131       4.989429864186e-10       1.659534549492e-13      -5.848326683193e-12       8.334293055091e-16       5.462984543078e-12       8.307345653991e-13      -5.696870586058e-15 
  132       5.036422536939e-10       1.664600432286e-13      -5.907131129368e-12       8.467894987733e-16       5.348320399979e-12       8.172941145218e-13      -5.618692542964e-15 
  133       5.083415505832e-10       1.668913993124e-13      -5.963515317952e-12       8.602831728110e-16       5.236711905703e-12       8.041562156148e-13      -5.541406109615e-15 
  134       5.130397235259e-10       1.672471771790e-13      -6.017408465540e-12       8.739112316871e-16       5.128129237239e-12       7.913194731247e-13      -5.464983255036e-15 
  135       5.177355475171e-10       1.675271181690e-13      -6.068740574128e-12       8.876745844844e-16       5.022527812388e-12       7.787809250864e-13      -5.389387065195e-15 
  136       5.224277244007e-10       1.677310530141e-13      -6.117442472751e-12       9.015741451750e-16       4.919847911386e-12       7.665360016692e-13      -5.314571513202e-15 
  137       5.271148811632e-10       1.678589038668e-13      -6.163445859122e-12       9.156108324907e-16       4.820014298521e-12       7.545784837251e-13      -5.240481229499e-15 
  138       5.317955682275e-10       1.679106863294e-13      -6.206683341270e-12       9.297855697940e-16       4.722935843756e-12       7.429004613350e-13      -5.167051272058e-15 
  139       5.364682577457e-10       1.678865114831e-13      -6.247088479183e-12       9.440992849492e-16       4.628505144346e-12       7.314922923569e-13      -5.094206896570e-15 
  140       5.411313418933e-10       1.677865879180e-13      -6.284595826442e-12       9.585529101929e-16       4.536598146457e-12       7.203425609724e-13      -5.021863326647e-15 
  141       5.457831311624e-10       1.676112237617e-13      -6.319140971861e-12       9.731473820049e-16       4.447073766788e-12       7.094380362343e-13      -4.949925524013e-15 
  142       5.504218526551e-10       1.673608287090e-13      -6.350660581130e-12       9.878836409792e-16       4.359773514191e-12       6.987636306135e-13      -4.878287958695e-15 
  143       5.550456483775e-10       1.670359160510e-13      -6.379092438448e-12       1.002762631695e-15       4.274521111287e-12       6.883023585469e-13      -4.806834379226e-15 
  144       5.596527228600e-10       1.666371101231e-13      -6.404376229407e-12       1.017785244922e-15       4.191159513907e-12       6.780389344203e-13      -4.735462929296e-15 
  145       5.642418060265e-10       1.661651651918e-13      -6.426455888714e-12       1.032952138095e-15       4.109666881471e-12       6.679710538073e-13      -4.664164773633e-15 
  146       5.688117329265e-10       1.656209522960e-13      -6.445277564153e-12       1.048263896811e-15       4.030051373674e-12       6.580991507877e-13      -4.592952822818e-15 
  147       5.733612976646e-10       1.650054560383e-13      -6.460788941620e-12       1.063721090452e-15       3.952314617304e-12       6.484228380242e-13      -4.521836999472e-15 
  148       5.778892525524e-10       1.643197766448e-13      -6.472939291021e-12       1.079324271720e-15       3.876451542787e-12       6.389408862255e-13      -4.450824154119e-15 
  149       5.823943072597e-10       1.635651320257e-13      -6.481679512173e-12       1.095073976182e-15       3.802450220741e-12       6.296512036104e-13      -4.379917981050e-15 
  150       5.868751279668e-10       1.627428598363e-13      -6.486962180702e-12       1.110970721804e-15       3.730291698525e-12       6.205508153708e-13      -4.309118934185e-15 
  151       5.913303365160e-10       1.618544195365e-13      -6.488741593942e-12       1.127015008493e-15       3.659949836783e-12       6.116358431359e-13      -4.238424142939e-15 
  152       5.957585095629e-10       1.609013944522e-13      -6.486973816831e-12       1.143207317638e-15       3.591391146004e-12       6.029014844348e-13      -4.167827328086e-15 
  153       6.001581777290e-10       1.598854938350e-13      -6.481616727816e-12       1.159548111646e-15       3.524574623062e-12       5.943419921608e-13      -4.097318717620e-15 
  154       6.045278247527e-10       1.588085549230e-13      -6.472630064747e-12       1.176037833482e-15       3.459451587770e-12       5.859506540349e-13      -4.026884962625e-15 
  155       6.088658866410e-10       1.576725450012e-13      -6.459975470778e-12       1.192676906213e-15       3.395965519429e-12       5.777197720686e-13      -3.956509053132e-15 
  156       6.131707508220e-10       1.564795634617e-13      -6.443616540266e-12       1.209465732542e-15       3.334051893379e-12       5.696406420282e-13      -3.886170233985e-15 
  157       6.174407552956e-10       1.552318438646e-13      -6.423518864667e-12       1.226404694348e-15       3.273638017547e-12       5.617035328983e-13      -3.815843920709e-15 
  158       6.216741877859e-10       1.539317559982e-13      -6.399650078441e-12       1.243494152229e-15       3.214642868995e-12       5.538976663445e-13      -3.745501615369e-15 
  159       6.258692848927e-10       1.525818079391e-13      -6.371979904945e-12       1.260734445039e-15       3.156976930475e-12       5.462111961781e-13      -3.675110822436e-15 
  160       6.300242312433e-10       1.511846481133e-13      -6.340480202335e-12       1.278125889427e-15       3.100542026974e-12       5.386311878186e-13      -3.604634964650e-15 
  161       6.341372833699e-10       1.497429964347e-13      -6.305124923029e-12       1.295668732887e-15       3.045251468921e-12       5.311465999962e-13      -3.534048750812e-15 
  162       6.382071554337e-10       1.482594265528e-13      -6.265889891716e-12       1.313363009204e-15       2.991092826772e-12       5.237575692888e-13      -3.463385983024e-15 
  163       6.422326661492e-10       1.467365681973e-13      -6.222753095342e-12       1.331208669283e-15       2.938070421211e-12       5.164669112148e-13      -3.392695836052e-15 
  164       6.462126168538e-10       1.451771780872e-13      -6.175694812925e-12       1.349205625824e-15       2.886185446318e-12       5.092771851710e-13      -3.322027772705e-15 
  165       6.501457912335e-10       1.435841416655e-13      -6.124697661048e-12       1.367353752646e-15       2.835435899545e-12       5.021906877087e-13      -3.251431530787e-15 
  166       6.540309550487e-10       1.419604748333e-13      -6.069746639369e-12       1.385652884010e-15       2.785816511692e-12       4.952094458100e-13      -3.180957110055e-15 
  167       6.578668558591e-10       1.403093256837e-13      -6.010829176115e-12       1.404102813951e-15       2.737318676888e-12       4.883352101645e-13      -3.110654759176e-15 
  168       6.616522227502e-10       1.386339762360e-13      -5.947935173587e-12       1.422703295596e-15       2.689930382568e-12       4.815694484457e-13      -3.040574962681e-15 
  169       6.653857660580e-10       1.369378441699e-13      -5.881057053661e-12       1.441454040496e-15       2.643636139451e-12       4.749133385875e-13      -2.970768427923e-15 
  170       6.690661770951e-10       1.352244845597e-13      -5.810189803286e-12       1.460354717946e-15       2.598416911516e-12       4.683677620605e-13      -2.901286072033e-15 
  171       6.726921278761e-10       1.334975916085e-13      -5.735331019992e-12       1.479404954316e-15       2.554250045985e-12       4.619332971485e-13      -2.832179008877e-15 
  172       6.762622708430e-10       1.317610003818e-13      -5.656480957384e-12       1.498604332372e-15       2.511109203295e-12       4.556102122250e-13      -2.763498536010e-15 
  173       6.797752385913e-10       1.300186885426e-13      -5.573642570648e-12       1.517952390603e-15       2.468964287080e-12       4.493984590296e-13      -2.695296121633e-15 
  174       6.832296435948e-10       1.282747780844e-13      -5.486821562052e-12       1.537448622550e-15       2.427781374150e-12       4.432976659445e-13      -2.627623391554e-15 
  175       6.866240779319e-10       1.265335370664e-13      -5.396026426442e-12       1.557092476124e-15       2.387522644465e-12       4.373071312710e-13      -2.560532116136e-15 
  176       6.899571130107e-10       1.247993813470e-13      -5.301268496752e-12       1.576883352940e-15       2.348146311114e-12       4.314258165056e-13      -2.494074197259e-15 
  177       6.932272992946e-10       1.230768763180e-13      -5.202561989498e-12       1.596820607635e-15       2.309606550297e-12       4.256523396170e-13      -2.428301655276e-15 
