    2       1.386462800109e-10       4.286754237324e-15       3.567279049586e-13       0.000000000000e+00       8.371558898764e-09       4.625009695768e-10      -1.870231237287e-12 
    3       1.311904157940e-10       5.505048478781e-15       4.023519664618e-13       0.000000000000e+00       5.222052083350e-09       3.295264509272e-10      -1.418376853662e-12 
    4       1.241751425379e-10       4.765104161733e-15       3.770833644760e-13       0.000000000000e+00       3.650327723790e-09       2.503047572414e-10      -9.301351926523e-13 
    5       1.189428864478e-10       3.179728644438e-15       3.216799059981e-13       0.000000000000e+00       2.732309541951e-09       1.981870029798e-10      -5.185561440349e-13 
    6       1.153788215741e-10       1.776681929964e-15       2.593494092969e-13       0.000000000000e+00       2.138672299650e-09       1.615860358521e-10      -2.152200794042e-13 
    7       1.131038430372e-10       9.563603499248e-16       2.036906680300e-13       0.000000000000e+00       1.729523205729e-09       1.347243160353e-10      -2.199560802078e-14 
    8       1.118088096619e-10       6.118727125720e-16       1.607805379623e-13       0.000000000000e+00       1.433191598703e-09       1.143472970299e-10       7.628957037539e-14 
    9       1.112373011673e-10       4.875516305737e-16       1.320942829474e-13       0.000000000000e+00       1.209830918270e-09       9.847580649994e-11       1.035034311009e-13 
   10       1.111802314300e-10       4.152747601022e-16       1.163662663297e-13       0.000000000000e+00       1.036442197809e-09       8.584470175183e-11       8.608005580517e-14 
   11       1.115480358589e-10       3.518680055053e-16       1.108666629515e-13       0.000000000000e+00       8.718761866465e-10       7.581430348185e-11       4.860517794800e-14 
   12       1.122290117103e-10       3.113912968896e-16       1.125115549940e-13       0.000000000000e+00       7.630234066222e-10       6.717437205492e-11       8.883168269500e-15 
   13       1.131489071312e-10       3.032073935654e-16       1.184970205006e-13       0.000000000000e+00       6.735408041182e-10       6.008817782794e-11      -2.106395152534e-14 
   14       1.142340404072e-10       3.185990472728e-16       1.266634892245e-13       0.000000000000e+00       5.989892122995e-10       5.388596727269e-11      -3.699577104260e-14 
   15       1.154941916388e-10       3.462820903437e-16       1.357167193645e-13       0.000000000000e+00       5.361559317623e-10       4.866131909990e-11      -3.925688079137e-14 
   16       1.168918542531e-10       3.847195905090e-16       1.449557447859e-13       0.000000000000e+00       4.826669380007e-10       4.418754170226e-11      -3.198011948108e-14 
   17       1.183861162424e-10       4.400839603208e-16       1.541528073565e-13       0.000000000000e+00       4.367276825979e-10       4.030290139147e-11      -2.049062407606e-14 
   18       1.199537662313e-10       5.179536440760e-16       1.635258655097e-13       0.000000000000e+00       3.968082687061e-10       3.686674968955e-11      -9.809825773151e-15 
   19       1.216066223431e-10       6.186596604805e-16       1.733074909252e-13       0.000000000000e+00       3.622918178713e-10       3.385316542875e-11      -2.526448080797e-15 
   20       1.233128036101e-10       7.401534474102e-16       1.836739264918e-13       0.000000000000e+00       3.318585779893e-10       3.120092267941e-11      -2.464977258429e-16 
   21       1.250826283687e-10       8.818082741549e-16       1.945865761690e-13       0.000000000000e+00       3.050393709201e-10       2.886325573593e-11      -2.268723460219e-15 
   22       1.269075257321e-10       1.043148034462e-15       2.058516524659e-13       0.000000000000e+00       2.812016464060e-10       2.675944891437e-11      -6.695104499454e-15 
   23       1.287813565196e-10       1.224368237386e-15       2.171016980909e-13       0.000000000000e+00       2.600236565836e-10       2.485988261193e-11      -1.174507893344e-14 
   24       1.306808726194e-10       1.425673908622e-15       2.278765294657e-13       0.000000000000e+00       2.410215494779e-10       2.313204723851e-11      -1.557014477819e-14 
