    2       1.384732920207e-10       4.276703012268e-15       3.561665897155e-13       0.000000000000e+00       8.342289182012e-09       4.604542233365e-10      -1.867567710551e-12 
    3       1.309495195982e-10       5.490382503823e-15       4.014360937893e-13       0.000000000000e+00       5.202643266672e-09       3.279603163720e-10      -1.415751417536e-12 
    4       1.238517075624e-10       4.751473539478e-15       3.759848528313e-13       0.000000000000e+00       3.636233144085e-09       2.490840549985e-10      -9.279521173040e-13 
    5       1.185271831976e-10       3.170280696196e-15       3.205754125853e-13       0.000000000000e+00       2.721514932003e-09       1.972215718347e-10      -5.169020235905e-13 
    6       1.148651951503e-10       1.771725364355e-15       2.583736959856e-13       0.000000000000e+00       2.130124985180e-09       1.608153414861e-10      -2.140226503523e-13 
    7       1.124900507745e-10       9.547828556793e-16       2.029093125539e-13       0.000000000000e+00       1.722597221829e-09       1.341049701085e-10      -2.110400098656e-14 
    8       1.110938298940e-10       6.123366518951e-16       1.601907628149e-13       0.000000000000e+00       1.427482385358e-09       1.138468988000e-10       7.703899969993e-14 
    9       1.104221120656e-10       4.888905797303e-16       1.316421134908e-13       0.000000000000e+00       1.205061867941e-09       9.806999602235e-11       1.042376909362e-13 
   10       1.102674626023e-10       4.165240848521e-16       1.159705884015e-13       0.000000000000e+00       1.032417195641e-09       8.551507623054e-11       8.686213390100e-14 
   11       1.105401961197e-10       3.523507768052e-16       1.104418263252e-13       0.000000000000e+00       8.684743484147e-10       7.553684113226e-11       4.941836565413e-14 
   12       1.111297139157e-10       3.108598237888e-16       1.119815061326e-13       0.000000000000e+00       7.601083963464e-10       6.695052822863e-11       9.689288969652e-15 
   13       1.119625062165e-10       3.018320572283e-16       1.178028383982e-13       0.000000000000e+00       6.710299472616e-10       5.990577936969e-11      -2.034385314062e-14 
   14       1.129649303622e-10       3.167385763827e-16       1.257647430880e-13       0.000000000000e+00       5.968168623156e-10       5.374075665475e-11      -3.642709011703e-14 
   15       1.141472206390e-10       3.441990976788e-16       1.345870334169e-13       0.000000000000e+00       5.342695887594e-10       4.854699805796e-11      -3.887868674449e-14 
   16       1.154722792827e-10       3.824433944601e-16       1.435778087257e-13       0.000000000000e+00       4.810240422397e-10       4.409870550806e-11      -3.179285407208e-14 
   17       1.168995246566e-10       4.374681038292e-16       1.525126742036e-13       0.000000000000e+00       4.352933048420e-10       4.023380300915e-11      -2.046063049019e-14 
   18       1.184058277126e-10       5.148204235081e-16       1.616081000971e-13       0.000000000000e+00       3.955540080907e-10       3.681473090513e-11      -9.873667043479e-15 
   19       1.200030582480e-10       6.148730239020e-16       1.710941662815e-13       0.000000000000e+00       3.611921995796e-10       3.381602921649e-11      -2.614582123820e-15 
   20       1.216594453425e-10       7.356368922597e-16       1.811441886901e-13       0.000000000000e+00       3.308939654088e-10       3.117599497051e-11      -2.981487359955e-16 
   21       1.233852548640e-10       8.764832899697e-16       1.917192205427e-13       0.000000000000e+00       3.041923605724e-10       2.884816880123e-11      -2.243837992114e-15 
   22       1.251718570528e-10       1.036916594339e-15       2.026261930771e-13       0.000000000000e+00       2.804577661949e-10       2.675262851536e-11      -6.582887962638e-15 
   23       1.270130817596e-10       1.217139983919e-15       2.134993998562e-13       0.000000000000e+00       2.593700120696e-10       2.486027503097e-11      -1.155573183145e-14 
   24       1.288856552625e-10       1.417377159246e-15       2.238807322131e-13       0.000000000000e+00       2.404474938482e-10       2.313902365309e-11      -1.533244813823e-14 
   25       1.308058064982e-10       1.637703602452e-15       2.334976378765e-13       0.000000000000e+00       2.234720502186e-10       2.159042259366e-11      -1.712441872852e-14 
   26       1.327829437196e-10       1.878410982850e-15       2.421368824287e-13       0.000000000000e+00       2.081408230747e-10       2.020762080424e-11      -1.664769979924e-14 
   27       1.347998668186e-10       2.141711446486e-15       2.496821998036e-13       0.000000000000e+00       1.942731041933e-10       1.895933161546e-11      -1.454440817223e-14 
   28       1.368239529989e-10       2.430403371740e-15       2.560793683424e-13       0.000000000000e+00       1.816329658516e-10       1.780066481890e-11      -1.184021132464e-14 
   29       1.388649971908e-10       2.746095012159e-15       2.613954947011e-13       0.000000000000e+00       1.701579197748e-10       1.673083023993e-11      -9.213822938169e-15 
   30       1.409363461467e-10       3.090018538330e-15       2.657757710701e-13       0.000000000000e+00       1.597268570489e-10       1.575526485205e-11      -7.355120161352e-15 
   31       1.430409289255e-10       3.463319587589e-15       2.693691876918e-13       0.000000000000e+00       1.501295670263e-10       1.487036434005e-11      -6.891240744362e-15 
   32       1.451810116318e-10       3.866893198200e-15       2.721250987563e-13       0.000000000000e+00       1.413179061054e-10       1.406646039571e-11      -7.590111300099e-15 
   33       1.473493745512e-10       4.301468944648e-15       2.739194556241e-13       0.000000000000e+00       1.332308384009e-10       1.332407258394e-11      -8.843403878095e-15 
   34       1.495325788228e-10       4.767727610183e-15       2.746104789594e-13       0.000000000000e+00       1.257567218614e-10       1.262010679374e-11      -9.988739594681e-15 
   35       1.517364113488e-10       5.266598929517e-15       2.740564662887e-13       0.000000000000e+00       1.188582794850e-10       1.195584367361e-11      -1.076434574689e-14 
   36       1.539676899435e-10       5.799059632866e-15       2.721015156941e-13       0.000000000000e+00       1.124811510874e-10       1.133792758396e-11      -1.100568911383e-14 
   37       1.562281566177e-10       6.366033691238e-15       2.686027188556e-13       0.000000000000e+00       1.065434819298e-10       1.077008783125e-11      -1.059319851264e-14 
   38       1.585192089303e-10       6.968328574346e-15       2.635445761582e-13       0.000000000000e+00       1.010305575073e-10       1.025097063462e-11      -9.688261715060e-15 
   39       1.608375353548e-10       7.606671504854e-15       2.569630499670e-13       0.000000000000e+00       9.592544455294e-11       9.775064388071e-12      -8.579431463218e-15 
   40       1.631729999681e-10       8.281720984796e-15       2.489166919859e-13       0.000000000000e+00       9.118018564000e-11       9.332859989558e-12      -7.625021867172e-15 
   41       1.655136800579e-10       8.994100584159e-15       2.394640154863e-13       0.000000000000e+00       8.673264409328e-11       8.913771479364e-12      -7.158159361171e-15 
   42       1.678645446721e-10       9.744523937929e-15       2.285834609464e-13       0.000000000000e+00       8.257015020982e-11       8.516829875637e-12      -7.153978847925e-15 
   43       1.702337409011e-10       1.053370315629e-14       2.162296814181e-13       0.000000000000e+00       7.868201142630e-11       8.142918499398e-12      -7.461638339559e-15 
   44       1.726271522189e-10       1.136231254492e-14       2.023550157354e-13       0.000000000000e+00       7.504040345522e-11       7.791722075118e-12      -7.892095112003e-15 
   45       1.750483920045e-10       1.223095186918e-14       1.869108314984e-13       0.000000000000e+00       7.161040017453e-11       7.462096863445e-12      -8.260891934787e-15 
   46       1.774994216260e-10       1.314002711532e-14       1.698527014317e-13       0.000000000000e+00       6.838685837695e-11       7.153559500143e-12      -8.537318139252e-15 
   47       1.799796552802e-10       1.408983114721e-14       1.511362919088e-13       0.000000000000e+00       6.536623621244e-11       6.865065335630e-12      -8.735836408454e-15 
   48       1.824854613963e-10       1.508057197809e-14       1.307156854650e-13       0.000000000000e+00       6.253546303455e-11       6.594497093304e-12      -8.875051917304e-15 
   49       1.850099063837e-10       1.611236902924e-14       1.085431907474e-13       0.000000000000e+00       5.987122954925e-11       6.338587611568e-12      -8.977957353398e-15 
   50       1.875457601283e-10       1.718529245523e-14       8.457500669662e-14       0.000000000000e+00       5.734705448877e-11       6.093876445823e-12      -9.069043916130e-15 
   51       1.900960687434e-10       1.829950238361e-14       5.879046855005e-14       0.000000000000e+00       5.495839282349e-11       5.860065025581e-12      -9.164141385421e-15 
   52       1.926660087252e-10       1.945514100314e-14       3.117769743493e-14       0.000000000000e+00       5.270311586904e-11       5.637438671678e-12      -9.278243788024e-15 
   53       1.952597757120e-10       2.065229112651e-14       1.728286142488e-15       0.000000000000e+00       5.057399468841e-11       5.425884406758e-12      -9.428497609137e-15 
   54       1.978804817261e-10       2.189097447563e-14      -2.956261542919e-14       0.000000000000e+00       4.855835619489e-11       5.224862349532e-12      -9.634299329862e-15 
   55       2.005302577288e-10       2.317115878877e-14      -6.269833697471e-14       0.000000000000e+00       4.664197892636e-11       5.033645704304e-12      -9.910256863033e-15 
   56       2.032108265286e-10       2.449278513737e-14      -9.768758611631e-14       0.000000000000e+00       4.482270152147e-11       4.852176077829e-12      -1.024280282896e-14 
